Gene	cell_type
MTPN	Oligodendrocytes
MYO1D	Oligodendrocytes
MYO5A	Oligodendrocytes
N4BP2	Oligodendrocytes
N4BP2L2	Oligodendrocytes
NAPG	Oligodendrocytes
NDRG1	Oligodendrocytes
NDUFS4	Oligodendrocytes
NFX1	Oligodendrocytes
NISCH	Oligodendrocytes
NLGN1	Oligodendrocytes
NOL11	Oligodendrocytes
NOP58	Oligodendrocytes
NPAS3	Oligodendrocytes
NPEPPS	Oligodendrocytes
NRDC	Oligodendrocytes
NRP2	Oligodendrocytes
NXT1	Oligodendrocytes
OGFOD1	Oligodendrocytes
OPCML	Oligodendrocytes
OST4	Oligodendrocytes
OTUD7A	Oligodendrocytes
PACRG	Oligodendrocytes
PALM2AKAP2	Oligodendrocytes
PAQR8	Oligodendrocytes
PBX3	Oligodendrocytes
PCLO	Oligodendrocytes
PCYOX1L	Oligodendrocytes
PDCD4	Oligodendrocytes
PDCD7	Oligodendrocytes
PDHB	Oligodendrocytes
PDIA3	Oligodendrocytes
PDPK1	Oligodendrocytes
PDZD8	Oligodendrocytes
PER2	Oligodendrocytes
PFN1	Oligodendrocytes
PHKG2	Oligodendrocytes
PHTF1	Oligodendrocytes
PIGF	Oligodendrocytes
PIGH	Oligodendrocytes
PLEKHA1	Oligodendrocytes
PMVK	Oligodendrocytes
POLR2J3	Oligodendrocytes
POLR2J	Oligodendrocytes
POLR2K	Oligodendrocytes
POLR2M	Oligodendrocytes
PPAN	Oligodendrocytes
PPAN-P2RY11	Oligodendrocytes
PPP1CB	Oligodendrocytes
PPP1R11	Oligodendrocytes
PPP1R9A	Oligodendrocytes
PPP2R3A	Oligodendrocytes
PRDX6	Oligodendrocytes
PRMT7	Oligodendrocytes
PRNP	Oligodendrocytes
PRPF39	Oligodendrocytes
PRPF8	Oligodendrocytes
PRRC2A	Oligodendrocytes
PRRC2B	Oligodendrocytes
PSAP	Oligodendrocytes
PSENEN	Oligodendrocytes
PSIP1	Oligodendrocytes
PSMB1	Oligodendrocytes
PSMB7	Oligodendrocytes
PSMC2	Oligodendrocytes
PSMC3	Oligodendrocytes
PSMD12	Oligodendrocytes
PSMD13	Oligodendrocytes
PSMD3	Oligodendrocytes
PSMD8	Oligodendrocytes
PTPRJ	Oligodendrocytes
PURA	Oligodendrocytes
QARS1	Oligodendrocytes
QDPR	Oligodendrocytes
QPCT	Oligodendrocytes
QRSL1	Oligodendrocytes
RAB14	Oligodendrocytes
RAB21	Oligodendrocytes
RAB33A	Oligodendrocytes
RAI1	Oligodendrocytes
RANGAP1	Oligodendrocytes
RBAK	Oligodendrocytes
RDH10	Oligodendrocytes
RER1	Oligodendrocytes
RETREG3	Oligodendrocytes
RHBDD3	Oligodendrocytes
RHOJ	Oligodendrocytes
RIC8B	Oligodendrocytes
RMDN3	Oligodendrocytes
RMND5B	Oligodendrocytes
RNF220	Oligodendrocytes
RNF24	Oligodendrocytes
RNF44	Oligodendrocytes
ROBO1	Oligodendrocytes
RPGRIP1	Oligodendrocytes
RPL18	Oligodendrocytes
RPL6	Oligodendrocytes
RPL8	Oligodendrocytes
RPP21	Oligodendrocytes
RPS21	Oligodendrocytes
RPS23	Oligodendrocytes
RPS24	Oligodendrocytes
RPS5	Oligodendrocytes
RPS6KA3	Oligodendrocytes
RPS6KA5	Oligodendrocytes
RPS6KC1	Oligodendrocytes
RRP1B	Oligodendrocytes
RTKN2	Oligodendrocytes
RTRAF	Oligodendrocytes
RUNDC1	Oligodendrocytes
RUNDC3B	Oligodendrocytes
SALL1	Oligodendrocytes
SAP18	Oligodendrocytes
SAR1B	Oligodendrocytes
SAV1	Oligodendrocytes
SCD	Oligodendrocytes
SCOC	Oligodendrocytes
SDCBP	Oligodendrocytes
SDHA	Oligodendrocytes
SEC14L5	Oligodendrocytes
SEC62	Oligodendrocytes
SEH1L	Oligodendrocytes
SELENOF	Oligodendrocytes
SELENOI	Oligodendrocytes
SELENOS	Oligodendrocytes
SENP6	Oligodendrocytes
SERGEF	Oligodendrocytes
SERINC1	Oligodendrocytes
SFPQ	Oligodendrocytes
SGK1	Oligodendrocytes
SGPL1	Oligodendrocytes
SGSM3	Oligodendrocytes
SIN3B	Oligodendrocytes
SLC15A2	Oligodendrocytes
SLC22A17	Oligodendrocytes
SLC22A23	Oligodendrocytes
SLC25A19	Oligodendrocytes
SLC25A4	Oligodendrocytes
SLC25A46	Oligodendrocytes
SLC35B4	Oligodendrocytes
SLC6A1	Oligodendrocytes
SLC6A9	Oligodendrocytes
SLC7A11	Oligodendrocytes
SMIM10L1	Oligodendrocytes
SMIM14	Oligodendrocytes
SMIM4	Oligodendrocytes
SMIM7	Oligodendrocytes
SMIM8	Oligodendrocytes
SNAP91	Oligodendrocytes
SNAPC1	Oligodendrocytes
SNRK	Oligodendrocytes
SNRNP200	Oligodendrocytes
SNRPA1	Oligodendrocytes
SNRPB	Oligodendrocytes
SNRPC	Oligodendrocytes
SNRPF	Oligodendrocytes
SNX17	Oligodendrocytes
SNX3	Oligodendrocytes
SNX5	Oligodendrocytes
SNX7	Oligodendrocytes
SOCS7	Oligodendrocytes
SORCS3	Oligodendrocytes
SORL1	Oligodendrocytes
SPATA2	Oligodendrocytes
SPATA7	Oligodendrocytes
SPATS2	Oligodendrocytes
SPCS2	Oligodendrocytes
SPPL2B	Oligodendrocytes
SQLE	Oligodendrocytes
SRCAP	Oligodendrocytes
SRP68	Oligodendrocytes
SRP72	Oligodendrocytes
SRPRA	Oligodendrocytes
SRSF5	Oligodendrocytes
SRSF9	Oligodendrocytes
SSR1	Oligodendrocytes
SSR4	Oligodendrocytes
SSRP1	Oligodendrocytes
STK40	Oligodendrocytes
STRN	Oligodendrocytes
SUCLA2	Oligodendrocytes
SUDS3	Oligodendrocytes
SUPT16H	Oligodendrocytes
SUPT6H	Oligodendrocytes
SURF1	Oligodendrocytes
SVIL	Oligodendrocytes
SYBU	Oligodendrocytes
SYNPO	Oligodendrocytes
TAF5L	Oligodendrocytes
TANC2	Oligodendrocytes
TBC1D20	Oligodendrocytes
TBCB	Oligodendrocytes
TBPL1	Oligodendrocytes
TCAF1	Oligodendrocytes
TCF25	Oligodendrocytes
TCP1	Oligodendrocytes
TESK1	Oligodendrocytes
TEX261	Oligodendrocytes
TFRC	Oligodendrocytes
TGOLN2	Oligodendrocytes
THAP7	Oligodendrocytes
THSD7A	Oligodendrocytes
THYN1	Oligodendrocytes
TIMP2	Oligodendrocytes
TM9SF2	Oligodendrocytes
TMEM183A	Oligodendrocytes
TMEM199	Oligodendrocytes
TMEM205	Oligodendrocytes
TMEM222	Oligodendrocytes
TMEM251	Oligodendrocytes
TMEM263	Oligodendrocytes
TMEM30A	Oligodendrocytes
TMEM50B	Oligodendrocytes
TMEM63A	Oligodendrocytes
TMSB4Y	Oligodendrocytes
TNFAIP6	Oligodendrocytes
TNKS2	Oligodendrocytes
TRIAP1	Oligodendrocytes
TRIT1	Oligodendrocytes
TRMT1	Oligodendrocytes
TRMT12	Oligodendrocytes
TRNAU1AP	Oligodendrocytes
TP53BP1	Oligodendrocytes
TP53RK	Oligodendrocytes
TRRAP	Oligodendrocytes
TSEN15	Oligodendrocytes
TSHZ1	Oligodendrocytes
TTYH1	Oligodendrocytes
TUBA1A	Oligodendrocytes
TUBD1	Oligodendrocytes
TVP23C-CDRT4	Oligodendrocytes
TXLNA	Oligodendrocytes
TXNDC15	Oligodendrocytes
TXNL4A	Oligodendrocytes
UAP1	Oligodendrocytes
UBB	Oligodendrocytes
UBC	Oligodendrocytes
UBE2A	Oligodendrocytes
UBR5	Oligodendrocytes
UBR7	Oligodendrocytes
UBXN2A	Oligodendrocytes
UHMK1	Oligodendrocytes
UNC13B	Oligodendrocytes
UNC50	Oligodendrocytes
USP14	Oligodendrocytes
USP19	Oligodendrocytes
USP9X	Oligodendrocytes
UTY	Oligodendrocytes
VAPA	Oligodendrocytes
VCP	Oligodendrocytes
VOPP1	Oligodendrocytes
VPS26B	Oligodendrocytes
VPS35	Oligodendrocytes
WARS1	Oligodendrocytes
WASF3	Oligodendrocytes
WBP4	Oligodendrocytes
XAB2	Oligodendrocytes
XPR1	Oligodendrocytes
XRCC6	Oligodendrocytes
YIF1B	Oligodendrocytes
YLPM1	Oligodendrocytes
YRDC	Oligodendrocytes
ZBTB16	Oligodendrocytes
ZBTB18	Oligodendrocytes
ZBTB7A	Oligodendrocytes
ZC3H6	Oligodendrocytes
ZCCHC14	Oligodendrocytes
ZCCHC17	Oligodendrocytes
ZFAND5	Oligodendrocytes
ZFP30	Oligodendrocytes
ZNF22	Oligodendrocytes
ZNF444	Oligodendrocytes
ZNF226	Oligodendrocytes
ZNF23	Oligodendrocytes
ZNF770	Oligodendrocytes
ZNF781	Oligodendrocytes
ZMIZ2	Oligodendrocytes
ZPR1	Oligodendrocytes
C12orf43	OPC
C1orf53	OPC
C6orf226	OPC
ABCF1	OPC
ABHD13	OPC
ABHD16A	OPC
ACHE	OPC
ACTB	OPC
ADAMTS3	OPC
ADGRL1	OPC
ADNP	OPC
ADPRH	OPC
ADSS2	OPC
AFG3L2	OPC
AGAP2	OPC
AGGF1	OPC
AGPAT1	OPC
AK5	OPC
AKAP11	OPC
ALG2	OPC
ANKRD50	OPC
ANP32A	OPC
ANP32D	OPC
AP1S2	OPC
AP2A1	OPC
APRT	OPC
ARHGAP6	OPC
ARMC1	OPC
SPCS3	OPC
SPCS3	OPC
ASIC4	OPC
ATG4C	OPC
ATP1B3	OPC
ATP6AP1	OPC
ATP9A	OPC
ATXN7L3B	OPC
BAG4	OPC
BLCAP	OPC
BNIP3L	OPC
BOP1	OPC
BORCS6	OPC
BYSL	OPC
C1D	OPC
CACNA1E	OPC
CACNA2D3	OPC
CACNB1	OPC
CALR	OPC
CAMK1D	OPC
CAMK4	OPC
CANX	OPC
CA2	OPC
CASD1	OPC
CBR1	OPC
CCDC112	OPC
CCDC115	OPC
CCT4	OPC
CCT8	OPC
CD200	OPC
CD226	OPC
CDS2	OPC
CHMP2B	OPC
COA6	OPC
CPSF2	OPC
CREG2	OPC
TPTEP2-CSNK1E	OPC
CSNK1E	OPC
CTNNA3	OPC
DBNL	OPC
DCTN1	OPC
DDX25	OPC
DDX27	OPC
DDX41	OPC
DGKG	OPC
DHRS7	OPC
DLD	OPC
DNAJA2	OPC
DNAJC2	OPC
DNAJC5	OPC
DNAJC6	OPC
ECH1	OPC
EDF1	OPC
EEF1G	OPC
EGLN2	OPC
ELK1	OPC
EMB	OPC
ENDOD1	OPC
EPRS1	OPC
EXOSC4	OPC
FAM20B	OPC
FAM20C	OPC
FAM76A	OPC
FBXL6	OPC
FBXW7	OPC
FCHO1	OPC
FDX1	OPC
FEZ1	OPC
FH	OPC
FIS1	OPC
FKRP	OPC
FLOT1	OPC
FMC1	OPC
FN3K	OPC
FSD1	OPC
FXR2	OPC
GABRG3	OPC
GAD1	OPC
GALK1	OPC
GAS2L1	OPC
GCLM	OPC
GCSH	OPC
GIT1	OPC
GNG11	OPC
GORAB	OPC
GPM6A	OPC
GRM8	OPC
GSG1L	OPC
HCN2	OPC
HEY1	OPC
HNRNPA1	OPC
HNRNPD	OPC
HNRNPUL2	OPC
HNRNPUL2-BSCL2	OPC
HOMER1	OPC
HP1BP3	OPC
HRK	OPC
HS3ST1	OPC
HS6ST3	OPC
HSBP1	OPC
HSDL1	OPC
HSP90B1	OPC
HSPA13	OPC
HSPA9	OPC
HYPK	OPC
ICMT	OPC
IDH3G	OPC
IGIP	OPC
INTS1	OPC
IRF2BP1	OPC
IRGQ	OPC
KATNB1	OPC
KBTBD11	OPC
KCNAB1	OPC
KCNQ5	OPC
KCTD17	OPC
KIF1A	OPC
KIF5A	OPC
KLC1	OPC
KLHL8	OPC
KPNA1	OPC
KPNB1	OPC
KRT10	OPC
KRTCAP2	OPC
LACTB	OPC
LEPROTL1	OPC
LGALSL	OPC
LLPH	OPC
LMAN2	OPC
LRFN3	OPC
LRFN4	OPC
LRRC4B	OPC
LRRK2	OPC
LRRTM2	OPC
LSM14B	OPC
LYAR	OPC
MAGED1	OPC
MAPK8IP1	OPC
MAPK8IP2	OPC
MCFD2	OPC
MEAF6	OPC
MED19	OPC
MED8	OPC
MEIS2	OPC
MGAT2	OPC
MLLT11	OPC
MNT	OPC
MORF4L1	OPC
MPC1	OPC
MRPL19	OPC
MRPL32	OPC
MRTFB	OPC
MTLN	OPC
MTMR6	OPC
MYH10	OPC
NDUFA10	OPC
NDUFS3	OPC
NELL2	OPC
NEXN	OPC
NFU1	OPC
NIPAL3	OPC
NPDC1	OPC
NRBF2	OPC
NRG1	OPC
NSF	OPC
NT5E	OPC
NUP93	OPC
NUS1	OPC
ODC1	OPC
OGDHL	OPC
OLA1	OPC
ORAI2	OPC
OSTC	OPC
OXCT1	OPC
PAFAH1B1	OPC
PALMD	OPC
PBX2	OPC
PCDHGA7	OPC
PCSK2	OPC
PCSK5	OPC
PDCL3	OPC
PDE10A	OPC
PDIA4	OPC
PEG3	OPC
PFDN1	OPC
PHAX	OPC
PHB2	OPC
PIGT	OPC
PIP4K2B	OPC
PLRG1	OPC
PMPCB	OPC
POLD2	OPC
POLR2M	OPC
POP5	OPC
PPM1F	OPC
PPP2R1A	OPC
PPP2R5D	OPC
PPP3CA	OPC
PPP3CB	OPC
PQBP1	OPC
PRKACB	OPC
PRKAR1B	OPC
PRKCG	OPC
PRPF8	OPC
PRR12	OPC
PSENEN	OPC
PSMB1	OPC
PSMD3	OPC
PSMD6	OPC
PSMD7	OPC
PSMD8	OPC
ATP5MF-PTCD1	OPC
PTCD1	OPC
PTOV1	OPC
PTPN11	OPC
RAB18	OPC
TGIF2-RAB5IF	OPC
RAB5IF	OPC
RACK1	OPC
RARB	OPC
RASGRF1	OPC
RBX1	OPC
RDH14	OPC
REEP2	OPC
RELA	OPC
RHEB	OPC
RNF6	OPC
RNFT2	OPC
RNPS1	OPC
RPF2	OPC
RPL10A	OPC
RPL22	OPC
RPL6	OPC
RPP25L	OPC
RTCB	OPC
RTF1	OPC
RTN1	OPC
RTN2	OPC
RUNDC1	OPC
RYR3	OPC
SAR1A	OPC
SAR1B	OPC
SCRN1	OPC
SDF4	OPC
SDHAF1	OPC
SDHD	OPC
SEC62	OPC
SEH1L	OPC
SELENON	OPC
SERBP1	OPC
SFR1	OPC
SHISA5	OPC
SKA3	OPC
SKIL	OPC
SLC22A17	OPC
SLC24A2	OPC
SLC39A10	OPC
SLU7	OPC
SMAP2	OPC
SNN	OPC
SNRNP70	OPC
SPCS2	OPC
SPRYD7	OPC
SPTB	OPC
SPTBN1	OPC
SPTBN4	OPC
SRP72	OPC
SRP9	OPC
SRPK1	OPC
SRPRA	OPC
SSB	OPC
SSR1	OPC
SSX2IP	OPC
ST3GAL5	OPC
STIP1	OPC
STK16	OPC
STK25	OPC
STRN	OPC
SULT4A1	OPC
SUN2	OPC
SYNDIG1	OPC
TBCA	OPC
TCEAL3	OPC
TCEAL5	OPC
TCEAL6	OPC
TCEAL8	OPC
TCF25	OPC
TCP1	OPC
THAP7	OPC
THOC3	OPC
THUMPD1	OPC
TIMM50	OPC
TLE4	OPC
TM2D3	OPC
TM9SF3	OPC
TMBIM4	OPC
TMED4	OPC
TMEM18	OPC
TMEM240	OPC
TMEM33	OPC
TMEM50B	OPC
TMEM59	OPC
TMEM70	OPC
TMOD1	OPC
TOR1A	OPC
TRIM28	OPC
TRIM37	OPC
TRMT12	OPC
TSFM	OPC
TSPAN13	OPC
TSPOAP1	OPC
TSPYL5	OPC
TSR3	OPC
TXNDC5	OPC
UNC13A	OPC
UPF1	OPC
UPF3A	OPC
UQCRC2	OPC
USE1	OPC
USP14	OPC
VCP	OPC
VKORC1	OPC
VPS29	OPC
VPS4A	OPC
VSTM2A	OPC
VSTM2B	OPC
WBP4	OPC
WSB2	OPC
YWHAG	OPC
ZC3H15	OPC
ZCRB1	OPC
ZNHIT3	OPC
