Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0032411	positive regulation of transporter activity	 	2.019E-4	6.775E-1	4.874E-3	4.238E-2	6	146	RELN,CALM1,SLC25A4,KCNA1,TESC,ATP1B1
GO: Biological Process	GO:0006734	NADH metabolic process	 	2.118E-4	7.106E-1	5.047E-3	4.388E-2	4	51	GAPDH,MDH1,PGAM1,ALDOA
GO: Biological Process	GO:0055117	regulation of cardiac muscle contraction	 	2.121E-4	7.116E-1	5.047E-3	4.388E-2	5	94	CALM1,CHGA,SLC8A1,CTNNA3,ATP1B1
GO: Biological Process	GO:0048284	organelle fusion	 	2.147E-4	7.202E-1	5.072E-3	4.410E-2	17	1113	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0032990	cell part morphogenesis	 	2.176E-4	7.300E-1	5.105E-3	4.439E-2	16	1008	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,UBB,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0044070	regulation of anion transport	 	2.192E-4	7.355E-1	5.108E-3	4.442E-2	17	1115	SLC25A4,SLC25A5,ACTB,CHGA,GRM1,PPIA,YWHAH,OPRM1,CARTPT,UBL5,ARL6IP1,TMEM30A,TAC1,NNAT,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0009060	aerobic respiration	 	2.229E-4	7.477E-1	5.156E-3	4.484E-2	5	95	ATP5F1D,COX6C,COX7C,MDH1,COX5A
GO: Biological Process	GO:0051223	regulation of protein transport	 	2.257E-4	7.572E-1	5.172E-3	4.497E-2	13	709	SLC25A4,SLC25A5,CHGA,PPIA,YWHAH,OPRM1,CARTPT,UBL5,TMEM30A,NNAT,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0055119	relaxation of cardiac muscle	 	2.294E-4	7.698E-1	5.172E-3	4.497E-2	3	21	CHGA,SLC8A1,ATP1B1
GO: Biological Process	GO:0045333	cellular respiration	 	2.295E-4	7.700E-1	5.172E-3	4.497E-2	7	212	ATP5F1D,COX6C,COX7C,NDUFA6,MDH1,COX5A,CHCHD2
GO: Biological Process	GO:0048667	cell morphogenesis involved in neuron differentiation	 	2.297E-4	7.706E-1	5.172E-3	4.497E-2	15	909	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0060548	negative regulation of cell death	 	2.320E-4	7.784E-1	5.190E-3	4.513E-2	19	1341	NPM1,TPT1,ATP6V0C,SLC25A4,SLC25A5,GAPDH,DNAJB6,CHGA,PPIA,YWHAH,KIFAP3,UBB,UBC,ARL6IP1,SCG2,FTH1,TAC1,HSPA8,HSP90AB1
GO: Biological Process	GO:0048857	neural nucleus development	 	2.456E-4	8.241E-1	5.457E-3	4.745E-2	5	97	CALM1,ACTB,ACTG1,YWHAH,CKB
GO: Biological Process	GO:0065003	protein-containing complex assembly	 	2.563E-4	8.599E-1	5.657E-3	4.919E-2	24	1942	ATP5F1D,NPM1,ATP5MC3,CHCHD10,RPL37,LZTS3,CAPZA2,RPS27,NDUFA6,KIFAP3,SLIT2,UBB,UBC,KCNA1,STXBP6,CELF3,NSG1,EIF3K,ALDOA,TSPYL4,HSPA8,RPL11,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0019674	NAD metabolic process	 	2.645E-4	8.874E-1	5.800E-3	5.043E-2	4	54	GAPDH,MDH1,PGAM1,ALDOA
GO: Biological Process	GO:0007005	mitochondrion organization	 	2.779E-4	9.323E-1	6.054E-3	5.264E-2	12	629	ATP5F1D,ATP5MC3,CHCHD10,RPL37,CALM1,SLC25A4,SLC25A5,NDUFA6,YWHAH,UBL5,CHCHD2,HSP90AA1
GO: Biological Process	GO:0055082	cellular chemical homeostasis	 	2.894E-4	9.709E-1	6.264E-3	5.447E-2	16	1034	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,CKB,CARTPT,SLC8A1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,ATP1B1,GOT1
GO: Biological Process	GO:0051481	negative regulation of cytosolic calcium ion concentration	 	3.030E-4	1.000E0	6.516E-3	5.666E-2	3	23	OPRM1,SLC8A1,GOT1
GO: Biological Process	GO:0055086	nucleobase-containing small molecule metabolic process	 	3.053E-4	1.000E0	6.524E-3	5.673E-2	14	831	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,DPM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0009117	nucleotide metabolic process	 	3.151E-4	1.000E0	6.691E-3	5.818E-2	13	734	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:1990544	mitochondrial ATP transmembrane transport	 	3.250E-4	1.000E0	6.815E-3	5.926E-2	2	5	SLC25A4,SLC25A5
GO: Biological Process	GO:0140021	mitochondrial ADP transmembrane transport	 	3.250E-4	1.000E0	6.815E-3	5.926E-2	2	5	SLC25A4,SLC25A5
GO: Biological Process	GO:0070201	regulation of establishment of protein localization	 	3.406E-4	1.000E0	7.053E-3	6.133E-2	13	740	SLC25A4,SLC25A5,CHGA,PPIA,YWHAH,OPRM1,CARTPT,UBL5,TMEM30A,NNAT,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0045176	apical protein localization	 	3.448E-4	1.000E0	7.053E-3	6.133E-2	3	24	ACTB,RAB14,PAFAH1B1
GO: Biological Process	GO:0019646	aerobic electron transport chain	 	3.448E-4	1.000E0	7.053E-3	6.133E-2	3	24	COX6C,COX7C,COX5A
GO: Biological Process	GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	 	3.448E-4	1.000E0	7.053E-3	6.133E-2	3	24	COX6C,COX7C,COX5A
GO: Biological Process	GO:0061001	regulation of dendritic spine morphogenesis	 	3.486E-4	1.000E0	7.088E-3	6.164E-2	4	58	RELN,LZTS3,KIF1A,PAFAH1B1
GO: Biological Process	GO:0006753	nucleoside phosphate metabolic process	 	3.540E-4	1.000E0	7.155E-3	6.221E-2	13	743	ATP5F1D,ATP5MC3,ATP6V0C,CHCHD10,GAPDH,COX6C,COX7C,NDUFA6,PGAM1,COX5A,GUCY1A1,CHCHD2,ALDOA
GO: Biological Process	GO:0002028	regulation of sodium ion transport	 	3.707E-4	1.000E0	7.359E-3	6.399E-2	5	106	YWHAH,SLC8A1,TESC,GNAS,ATP1B1
GO: Biological Process	GO:0090559	regulation of membrane permeability	 	3.707E-4	1.000E0	7.359E-3	6.399E-2	5	106	CHCHD10,SLC25A4,SLC25A5,YWHAH,HSPA8
GO: Biological Process	GO:0042775	mitochondrial ATP synthesis coupled electron transport	 	3.707E-4	1.000E0	7.359E-3	6.399E-2	5	106	COX6C,COX7C,NDUFA6,COX5A,CHCHD2
GO: Biological Process	GO:0006839	mitochondrial transport	 	3.735E-4	1.000E0	7.371E-3	6.410E-2	8	303	ATP5F1D,ATP5MC3,CHCHD10,SLC25A4,SLC25A5,YWHAH,UBL5,HSP90AA1
GO: Biological Process	GO:0086064	cell communication by electrical coupling involved in cardiac conduction	 	3.902E-4	1.000E0	7.655E-3	6.656E-2	3	25	CALM1,SLC8A1,ATP1B1
GO: Biological Process	GO:0086065	cell communication involved in cardiac conduction	 	3.971E-4	1.000E0	7.747E-3	6.736E-2	4	60	CALM1,SLC8A1,CTNNA3,ATP1B1
GO: Biological Process	GO:0042773	ATP synthesis coupled electron transport	 	4.040E-4	1.000E0	7.836E-3	6.813E-2	5	108	COX6C,COX7C,NDUFA6,COX5A,CHCHD2
GO: Biological Process	GO:0090087	regulation of peptide transport	 	4.333E-4	1.000E0	8.354E-3	7.264E-2	13	759	SLC25A4,SLC25A5,CHGA,PPIA,YWHAH,OPRM1,CARTPT,UBL5,TMEM30A,NNAT,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0032412	regulation of ion transmembrane transporter activity	 	4.831E-4	1.000E0	9.171E-3	7.975E-2	8	315	RELN,CALM1,YWHAH,OPRM1,SHISA9,KCNA1,TESC,ATP1B1
GO: Biological Process	GO:1905323	telomerase holoenzyme complex assembly	 	4.857E-4	1.000E0	9.171E-3	7.975E-2	2	6	HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006735	NADH regeneration	 	4.920E-4	1.000E0	9.171E-3	7.975E-2	3	27	GAPDH,PGAM1,ALDOA
GO: Biological Process	GO:0006883	cellular sodium ion homeostasis	 	4.920E-4	1.000E0	9.171E-3	7.975E-2	3	27	SLC8A1,TESC,ATP1B1
GO: Biological Process	GO:0061621	canonical glycolysis	 	4.920E-4	1.000E0	9.171E-3	7.975E-2	3	27	GAPDH,PGAM1,ALDOA
GO: Biological Process	GO:0061718	glucose catabolic process to pyruvate	 	4.920E-4	1.000E0	9.171E-3	7.975E-2	3	27	GAPDH,PGAM1,ALDOA
GO: Biological Process	GO:0006942	regulation of striated muscle contraction	 	4.973E-4	1.000E0	9.218E-3	8.016E-2	5	113	CALM1,CHGA,SLC8A1,CTNNA3,ATP1B1
GO: Biological Process	GO:0061025	membrane fusion	 	5.026E-4	1.000E0	9.265E-3	8.056E-2	17	1198	ATP6V0C,CALM1,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,STXBP6,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006094	gluconeogenesis	 	5.388E-4	1.000E0	9.860E-3	8.574E-2	5	115	GAPDH,MDH1,PGAM1,ALDOA,GOT1
GO: Biological Process	GO:0048666	neuron development	 	5.408E-4	1.000E0	9.860E-3	8.574E-2	21	1673	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,UBB,STMN3,PAFAH1B1,TMEM30A,ROBO2,ITM2C,ALDOA,BEX2,PBX3,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0090257	regulation of muscle system process	 	5.582E-4	1.000E0	1.012E-2	8.803E-2	8	322	CALM1,SLC25A4,CHGA,SLC8A1,KCNA1,GUCY1A1,CTNNA3,ATP1B1
GO: Biological Process	GO:0034109	homotypic cell-cell adhesion	 	5.829E-4	1.000E0	1.051E-2	9.143E-2	5	117	ACTB,ACTG1,PPIA,CTNNA3,GNAS
GO: Biological Process	GO:0099175	regulation of postsynapse organization	 	6.296E-4	1.000E0	1.124E-2	9.770E-2	5	119	RELN,LZTS3,KIF1A,PAFAH1B1,HSPA8
GO: Biological Process	GO:0019319	hexose biosynthetic process	 	6.296E-4	1.000E0	1.124E-2	9.770E-2	5	119	GAPDH,MDH1,PGAM1,ALDOA,GOT1
GO: Biological Process	GO:0034762	regulation of transmembrane transport	 	6.430E-4	1.000E0	1.141E-2	9.925E-2	12	691	RELN,CALM1,SLC25A4,ACTB,YWHAH,OPRM1,SHISA9,SLC8A1,KCNA1,ARL6IP1,TESC,ATP1B1
GO: Biological Process	GO:0043067	regulation of programmed cell death	 	6.511E-4	1.000E0	1.150E-2	9.997E-2	23	1944	NPM1,TPT1,ATP6V0C,SERBP1,SLC25A4,SLC25A5,GAPDH,DNAJB6,RPS29,PPIA,YWHAH,KIFAP3,SLIT2,UBB,UBC,ARL6IP1,SCG2,ITM2C,BEX2,HSPA8,RPL11,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0034330	cell junction organization	 	6.669E-4	1.000E0	1.159E-2	1.008E-1	14	899	RELN,CHCHD10,LZTS3,KIF1A,ACTB,TUBB,LRTM1,ACTG1,LINGO2,LRRC4,PGRMC1,PAFAH1B1,ROBO2,HSPA8
GO: Biological Process	GO:0010927	cellular component assembly involved in morphogenesis	 	6.734E-4	1.000E0	1.159E-2	1.008E-1	6	183	CHCHD10,DNAJB6,ACTG1,SLC8A1,PAFAH1B1,HSP90AA1
GO: Biological Process	GO:0098901	regulation of cardiac muscle cell action potential	 	6.744E-4	1.000E0	1.159E-2	1.008E-1	3	30	CALM1,CTNNA3,ATP1B1
GO: Biological Process	GO:0061620	glycolytic process through glucose-6-phosphate	 	6.744E-4	1.000E0	1.159E-2	1.008E-1	3	30	GAPDH,PGAM1,ALDOA
GO: Biological Process	GO:0043950	positive regulation of cAMP-mediated signaling	 	6.744E-4	1.000E0	1.159E-2	1.008E-1	3	30	CHGA,OPRM1,GNAS
GO: Biological Process	GO:0021800	cerebral cortex tangential migration	 	6.774E-4	1.000E0	1.159E-2	1.008E-1	2	7	RELN,SLIT2
GO: Biological Process	GO:0061564	axon development	 	6.841E-4	1.000E0	1.165E-2	1.013E-1	13	797	CNTN4,RELN,CHCHD10,ACTB,LRTM1,PGRMC1,SLIT2,PAFAH1B1,ROBO2,ALDOA,BEX2,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0007218	neuropeptide signaling pathway	 	7.049E-4	1.000E0	1.194E-2	1.039E-1	5	122	PENK,OPRM1,CARTPT,TAC1,PCSK1N
GO: Biological Process	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	 	7.436E-4	1.000E0	1.248E-2	1.086E-1	3	31	CALM1,SLC8A1,ATP1B1
GO: Biological Process	GO:0002443	leukocyte mediated immunity	 	7.442E-4	1.000E0	1.248E-2	1.086E-1	15	1017	ATP6V0C,TUBB,CHGA,RAB14,PPIA,PGAM1,PGRMC1,ATP6AP2,ATP6V1D,FTH1,TMEM30A,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0055065	metal ion homeostasis	 	7.588E-4	1.000E0	1.267E-2	1.101E-1	13	806	TPT1,CALM1,CHGA,GRM1,OPRM1,SLC8A1,KCNA1,FTH1,TAC1,TESC,GNAS,ATP1B1,GOT1
GO: Biological Process	GO:0097435	supramolecular fiber organization	 	7.834E-4	1.000E0	1.301E-2	1.131E-1	14	914	CHCHD10,CAPZA2,DNAJB6,ACTG1,SLIT2,SLC8A1,STMN3,PAFAH1B1,CTNNA3,TAC1,ALDOA,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0030239	myofibril assembly	 	8.155E-4	1.000E0	1.344E-2	1.168E-1	5	126	CHCHD10,DNAJB6,ACTG1,SLC8A1,HSP90AA1
GO: Biological Process	GO:0061615	glycolytic process through fructose-6-phosphate	 	8.171E-4	1.000E0	1.344E-2	1.168E-1	3	32	GAPDH,PGAM1,ALDOA
GO: Biological Process	GO:0046364	monosaccharide biosynthetic process	 	8.451E-4	1.000E0	1.383E-2	1.203E-1	5	127	GAPDH,MDH1,PGAM1,ALDOA,GOT1
GO: Biological Process	GO:0042698	ovulation cycle	 	8.754E-4	1.000E0	1.424E-2	1.238E-1	5	128	CHGA,OPRM1,SLIT2,ROBO2,HSPA8
GO: Biological Process	GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	 	8.809E-4	1.000E0	1.424E-2	1.238E-1	4	74	CHCHD10,SLC25A4,SLC25A5,YWHAH
GO: Biological Process	GO:0035934	corticosterone secretion	 	8.998E-4	1.000E0	1.424E-2	1.238E-1	2	8	SELENOM,TAC1
GO: Biological Process	GO:0038026	reelin-mediated signaling pathway	 	8.998E-4	1.000E0	1.424E-2	1.238E-1	2	8	RELN,PAFAH1B1
GO: Biological Process	GO:0006538	glutamate catabolic process	 	8.998E-4	1.000E0	1.424E-2	1.238E-1	2	8	GAD2,GOT1
GO: Biological Process	GO:1902255	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	 	8.998E-4	1.000E0	1.424E-2	1.238E-1	2	8	UBB,RPL11
GO: Biological Process	GO:0015866	ADP transport	 	8.998E-4	1.000E0	1.424E-2	1.238E-1	2	8	SLC25A4,SLC25A5
GO: Biological Process	GO:0022904	respiratory electron transport chain	 	9.066E-4	1.000E0	1.428E-2	1.242E-1	5	129	COX6C,COX7C,NDUFA6,COX5A,CHCHD2
GO: Biological Process	GO:1905710	positive regulation of membrane permeability	 	9.264E-4	1.000E0	1.452E-2	1.263E-1	4	75	CHCHD10,SLC25A5,YWHAH,HSPA8
GO: Biological Process	GO:1903793	positive regulation of anion transport	 	9.500E-4	1.000E0	1.482E-2	1.289E-1	11	623	ACTB,PPIA,YWHAH,CARTPT,UBL5,ARL6IP1,TMEM30A,TAC1,NNAT,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0098900	regulation of action potential	 	9.736E-4	1.000E0	1.512E-2	1.315E-1	4	76	CALM1,CTNNA3,TAC1,ATP1B1
GO: Biological Process	GO:0048878	chemical homeostasis	 	1.005E-3	1.000E0	1.553E-2	1.351E-1	19	1511	TPT1,ATP6V0C,CALM1,CHGA,GRM1,OPRM1,CKB,CARTPT,SLC8A1,KCNA1,ATP6AP2,ATP6V1D,FTH1,TAC1,TESC,GNAS,ATP1B1,GOT1,RPL11
GO: Biological Process	GO:0006518	peptide metabolic process	 	1.018E-3	1.000E0	1.566E-2	1.362E-1	15	1049	NPM1,RPL37,GAPDH,RPS8,RPS12,RPS21,RPS27,RPS29,FAU,ATP6AP2,EIF3K,PCSK1N,EIF1,RPL11,RPL13
GO: Biological Process	GO:0060997	dendritic spine morphogenesis	 	1.022E-3	1.000E0	1.566E-2	1.362E-1	4	77	RELN,LZTS3,KIF1A,PAFAH1B1
GO: Biological Process	GO:0007409	axonogenesis	 	1.060E-3	1.000E0	1.615E-2	1.404E-1	12	732	CNTN4,RELN,CHCHD10,ACTB,LRTM1,PGRMC1,SLIT2,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0072507	divalent inorganic cation homeostasis	 	1.067E-3	1.000E0	1.615E-2	1.404E-1	11	632	TPT1,CALM1,CHGA,GRM1,OPRM1,SLC8A1,KCNA1,TAC1,GNAS,ATP1B1,GOT1
GO: Biological Process	GO:0042274	ribosomal small subunit biogenesis	 	1.073E-3	1.000E0	1.615E-2	1.404E-1	4	78	NPM1,RPS8,RPS21,RPS27
GO: Biological Process	GO:0030901	midbrain development	 	1.075E-3	1.000E0	1.615E-2	1.404E-1	5	134	CALM1,ACTB,ACTG1,YWHAH,CKB
GO: Biological Process	GO:0006414	translational elongation	 	1.083E-3	1.000E0	1.615E-2	1.404E-1	13	838	NPM1,RPL37,GAPDH,RPS8,RPS12,RPS21,RPS27,RPS29,FAU,EIF3K,EIF1,RPL11,RPL13
GO: Biological Process	GO:0006412	translation	 	1.083E-3	1.000E0	1.615E-2	1.404E-1	13	838	NPM1,RPL37,GAPDH,RPS8,RPS12,RPS21,RPS27,RPS29,FAU,EIF3K,EIF1,RPL11,RPL13
GO: Biological Process	GO:0043488	regulation of mRNA stability	 	1.096E-3	1.000E0	1.627E-2	1.415E-1	6	201	NPM1,SERBP1,PSMA7,UBB,UBC,HSPA8
GO: Biological Process	GO:0048488	synaptic vesicle endocytosis	 	1.125E-3	1.000E0	1.641E-2	1.427E-1	4	79	CALM1,ACTB,ACTG1,HSPA8
GO: Biological Process	GO:0010656	negative regulation of muscle cell apoptotic process	 	1.125E-3	1.000E0	1.641E-2	1.427E-1	4	79	NPM1,SLC25A4,GAPDH,HSPA8
GO: Biological Process	GO:0140238	presynaptic endocytosis	 	1.125E-3	1.000E0	1.641E-2	1.427E-1	4	79	CALM1,ACTB,ACTG1,HSPA8
GO: Biological Process	GO:1900034	regulation of cellular response to heat	 	1.125E-3	1.000E0	1.641E-2	1.427E-1	4	79	DNAJB6,HSPA8,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0042981	regulation of apoptotic process	 	1.130E-3	1.000E0	1.641E-2	1.427E-1	22	1897	NPM1,TPT1,SERBP1,SLC25A4,SLC25A5,GAPDH,DNAJB6,RPS29,PPIA,YWHAH,KIFAP3,SLIT2,UBB,UBC,ARL6IP1,SCG2,ITM2C,BEX2,HSPA8,RPL11,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0001666	response to hypoxia	 	1.138E-3	1.000E0	1.644E-2	1.430E-1	10	540	NPM1,PSMA7,PENK,PPIA,SLC8A1,UBB,UBC,CHCHD2,ATP1B1,ALDOA
GO: Biological Process	GO:0032414	positive regulation of ion transmembrane transporter activity	 	1.148E-3	1.000E0	1.644E-2	1.430E-1	5	136	RELN,CALM1,KCNA1,TESC,ATP1B1
GO: Biological Process	GO:1902949	positive regulation of tau-protein kinase activity	 	1.152E-3	1.000E0	1.644E-2	1.430E-1	2	9	HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006863	purine nucleobase transport	 	1.152E-3	1.000E0	1.644E-2	1.430E-1	2	9	SLC25A4,SLC25A5
GO: Biological Process	GO:0042407	cristae formation	 	1.157E-3	1.000E0	1.644E-2	1.430E-1	3	36	ATP5F1D,ATP5MC3,CHCHD10
GO: Biological Process	GO:0031329	regulation of cellular catabolic process	 	1.170E-3	1.000E0	1.656E-2	1.440E-1	14	953	NPM1,ATP6V0C,SERBP1,GAPDH,PSMA7,PGAM1,UBB,UBC,RRAGD,ATP6V1D,HSPA8,RPL11,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0031644	regulation of nervous system process	 	1.212E-3	1.000E0	1.709E-2	1.486E-1	6	205	RELN,GRM1,OPRM1,SHISA9,CARTPT,TAC1
GO: Biological Process	GO:0044265	cellular macromolecule catabolic process	 	1.234E-3	1.000E0	1.726E-2	1.501E-1	17	1299	NPM1,RPL37,SERBP1,PSMA7,RPS8,RPS12,RPS21,RPS27,RPS29,RNF150,UBB,UBC,HSPA8,RPL11,HSP90AA1,RPL13,HSP90AB1
GO: Biological Process	GO:0086001	cardiac muscle cell action potential	 	1.235E-3	1.000E0	1.726E-2	1.501E-1	4	81	CALM1,SLC8A1,CTNNA3,ATP1B1
GO: Biological Process	GO:0051726	regulation of cell cycle	 	1.241E-3	1.000E0	1.728E-2	1.502E-1	18	1418	NPM1,BRINP3,CALM1,PSMA7,RPS8,ACTB,TUBB,RPS29,PGRMC1,YWHAH,JUND,RRAGD,PAFAH1B1,BEX2,HSPA8,HSP90AA1,RPL13,HSP90AB1
GO: Biological Process	GO:0006007	glucose catabolic process	 	1.253E-3	1.000E0	1.738E-2	1.511E-1	3	37	GAPDH,PGAM1,ALDOA
GO: Biological Process	GO:0043069	negative regulation of programmed cell death	 	1.289E-3	1.000E0	1.770E-2	1.539E-1	16	1188	NPM1,TPT1,ATP6V0C,SLC25A4,SLC25A5,GAPDH,DNAJB6,PPIA,YWHAH,KIFAP3,UBB,UBC,ARL6IP1,SCG2,HSPA8,HSP90AB1
GO: Biological Process	GO:0007040	lysosome organization	 	1.293E-3	1.000E0	1.770E-2	1.539E-1	4	82	ATP6V0C,RAB14,ATP6AP2,HSPA8
GO: Biological Process	GO:0080171	lytic vacuole organization	 	1.293E-3	1.000E0	1.770E-2	1.539E-1	4	82	ATP6V0C,RAB14,ATP6AP2,HSPA8
GO: Biological Process	GO:0008015	blood circulation	 	1.379E-3	1.000E0	1.880E-2	1.635E-1	12	755	CALM1,CHGA,CARTPT,SLIT2,SLC8A1,GUCY1A1,ATP6AP2,CTNNA3,KCNK1,TAC1,GNAS,ATP1B1
GO: Biological Process	GO:0097119	postsynaptic density protein 95 clustering	 	1.435E-3	1.000E0	1.942E-2	1.688E-1	2	10	RELN,LRRC4
GO: Biological Process	GO:0015851	nucleobase transport	 	1.435E-3	1.000E0	1.942E-2	1.688E-1	2	10	SLC25A4,SLC25A5
GO: Biological Process	GO:0043043	peptide biosynthetic process	 	1.485E-3	1.000E0	2.001E-2	1.740E-1	13	868	NPM1,RPL37,GAPDH,RPS8,RPS12,RPS21,RPS27,RPS29,FAU,EIF3K,EIF1,RPL11,RPL13
GO: Biological Process	GO:0043487	regulation of RNA stability	 	1.510E-3	1.000E0	2.022E-2	1.758E-1	6	214	NPM1,SERBP1,PSMA7,UBB,UBC,HSPA8
GO: Biological Process	GO:0009612	response to mechanical stimulus	 	1.513E-3	1.000E0	2.022E-2	1.758E-1	8	376	ATP5MC3,RELN,ACTB,ACTG1,JUND,SLC8A1,KCNA1,GOT1
GO: Biological Process	GO:0003012	muscle system process	 	1.532E-3	1.000E0	2.040E-2	1.774E-1	10	562	NPM1,CALM1,SLC25A4,CHGA,SLC8A1,KCNA1,GUCY1A1,CTNNA3,ATP1B1,ALDOA
GO: Biological Process	GO:0000904	cell morphogenesis involved in differentiation	 	1.630E-3	1.000E0	2.161E-2	1.880E-1	15	1100	CNTN4,RELN,CHCHD10,LZTS3,KIF1A,ACTB,LRTM1,PGRMC1,YWHAH,SLIT2,PAFAH1B1,ROBO2,ALDOA,HSP90AA1,HSP90AB1
GO: Biological Process	GO:0006941	striated muscle contraction	 	1.658E-3	1.000E0	2.190E-2	1.905E-1	6	218	CALM1,CHGA,SLC8A1,CTNNA3,ATP1B1,ALDOA
GO: Biological Process	GO:0009306	protein secretion	 	1.674E-3	1.000E0	2.200E-2	1.913E-1	9	473	SLC25A4,SLC25A5,CHGA,PPIA,OPRM1,CARTPT,SCG2,PAFAH1B1,NNAT
GO: Biological Process	GO:0046902	regulation of mitochondrial membrane permeability	 	1.678E-3	1.000E0	2.200E-2	1.913E-1	4	88	CHCHD10,SLC25A4,SLC25A5,YWHAH
GO: Biological Process	GO:0010038	response to metal ion	 	1.723E-3	1.000E0	2.240E-2	1.948E-1	10	571	ATP5F1D,RELN,CALM1,PENK,ACTG1,JUND,KCNA1,HSPA8,GOT1,HSP90AA1
GO: Biological Process	GO:0035592	establishment of protein localization to extracellular region	 	1.723E-3	1.000E0	2.240E-2	1.948E-1	9	475	SLC25A4,SLC25A5,CHGA,PPIA,OPRM1,CARTPT,SCG2,PAFAH1B1,NNAT
GO: Biological Process	GO:0019062	virion attachment to host cell	 	1.748E-3	1.000E0	2.240E-2	1.948E-1	2	11	GRM1,HSP90AB1
GO: Biological Process	GO:0021891	olfactory bulb interneuron development	 	1.748E-3	1.000E0	2.240E-2	1.948E-1	2	11	SLIT2,ROBO2
GO: Biological Process	GO:0006107	oxaloacetate metabolic process	 	1.748E-3	1.000E0	2.240E-2	1.948E-1	2	11	MDH1,GOT1
GO: Biological Process	GO:0070527	platelet aggregation	 	1.750E-3	1.000E0	2.240E-2	1.948E-1	4	89	ACTB,ACTG1,PPIA,GNAS
GO: Biological Process	GO:0036293	response to decreased oxygen levels	 	1.767E-3	1.000E0	2.254E-2	1.960E-1	10	573	NPM1,PSMA7,PENK,PPIA,SLC8A1,UBB,UBC,CHCHD2,ATP1B1,ALDOA
GO: Biological Process	GO:1901698	response to nitrogen compound	 	1.788E-3	1.000E0	2.272E-2	1.976E-1	20	1712	NPM1,ATP5MC3,ATP6V0C,RELN,CALM1,GAPDH,PENK,ACTB,RPS12,OPRM1,SLIT2,JUND,SLC8A1,RRAGD,ATP6V1D,NSG1,TAC1,GNAS,GOT1,HSP90AB1
GO: Biological Process	GO:0014070	response to organic cyclic compound	 	1.832E-3	1.000E0	2.319E-2	2.016E-1	19	1591	ATP5F1D,NPM1,RELN,CALM1,PENK,ACTB,PGRMC1,YWHAH,OPRM1,SLIT2,JUND,SLC8A1,GUCY1A1,NSG1,TAC1,GNAS,HSPA8,GOT1,HSP90AB1
GO: Biological Process	GO:0061013	regulation of mRNA catabolic process	 	1.902E-3	1.000E0	2.399E-2	2.086E-1	6	224	NPM1,SERBP1,PSMA7,UBB,UBC,HSPA8
