Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Cellular Component	GO:0030133	transport vesicle	 	2.253E-4	1.165E-1	1.758E-3	1.200E-2	12	524	ATP6V0C,CALM1,CALM2,PENK,PTPRN,SYT11,VAMP2,TMEM30A,GNAS,ATP1A1,RAB3A,HSPA8
GO: Cellular Component	GO:0031227	intrinsic component of endoplasmic reticulum membrane	 	2.278E-4	1.178E-1	1.758E-3	1.200E-2	7	181	PIGK,TECR,HACD4,PDIA3,ARL6IP1,NFE2L1,HSPA5
GO: Cellular Component	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	 	2.669E-4	1.380E-1	1.946E-3	1.329E-2	3	19	ATP6V1E1,ATP5PO,ATP5F1B
GO: Cellular Component	GO:0060203	clathrin-sculpted glutamate transport vesicle membrane	 	2.673E-4	1.382E-1	1.946E-3	1.329E-2	2	4	VAMP2,RAB3A
GO: Cellular Component	GO:0060342	photoreceptor inner segment membrane	 	2.673E-4	1.382E-1	1.946E-3	1.329E-2	2	4	ATP1A1,ATP1A3
GO: Cellular Component	GO:0060199	clathrin-sculpted glutamate transport vesicle	 	2.673E-4	1.382E-1	1.946E-3	1.329E-2	2	4	VAMP2,RAB3A
GO: Cellular Component	GO:0005740	mitochondrial envelope	 	2.782E-4	1.438E-1	1.998E-3	1.364E-2	16	877	ATP5MC3,ATP5PF,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,TOMM20,NDUFA5,NDUFA6,PDIA3,NDUFC2,ACSL3,UBB,COX5A,ATP5F1B
GO: Cellular Component	GO:1990904	ribonucleoprotein complex	 	2.853E-4	1.475E-1	2.021E-3	1.379E-2	16	879	RPL28,RPL41,GAPDH,RPLP2,EIF1B,RPS8,ACTB,RPS15,RPS23,RPL10A,UBB,EIF3K,EIF3C,EIF1,HSPA8,RPL13
GO: Cellular Component	GO:0098533	ATPase dependent transmembrane transport complex	 	3.125E-4	1.615E-1	2.183E-3	1.490E-2	3	20	ATP1A1,ATP1A3,ATP1B1
GO: Cellular Component	GO:0044291	cell-cell contact zone	 	3.946E-4	2.040E-1	2.720E-3	1.857E-2	5	92	CTNNA3,ATP1A1,ATP1B1,ATP2A2,PCDH9
GO: Cellular Component	GO:0071682	endocytic vesicle lumen	 	4.180E-4	2.161E-1	2.843E-3	1.941E-2	3	22	HSP90B1,FTH1,HSP90AA1
GO: Cellular Component	GO:0070081	clathrin-sculpted monoamine transport vesicle	 	4.435E-4	2.293E-1	2.914E-3	1.989E-2	2	5	VAMP2,RAB3A
GO: Cellular Component	GO:0070083	clathrin-sculpted monoamine transport vesicle membrane	 	4.435E-4	2.293E-1	2.914E-3	1.989E-2	2	5	VAMP2,RAB3A
GO: Cellular Component	GO:0031966	mitochondrial membrane	 	4.453E-4	2.302E-1	2.914E-3	1.989E-2	15	824	ATP5MC3,ATP5PF,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,TOMM20,NDUFA5,NDUFA6,NDUFC2,ACSL3,UBB,COX5A,ATP5F1B
GO: Cellular Component	GO:0031984	organelle subcompartment	 	4.815E-4	2.490E-1	3.112E-3	2.124E-2	26	1936	SLC24A5,HSP90B1,RPN1,PIGK,TECR,SMPD4,HACD4,RPS23,RAB6B,PDIA3,ACSL3,UBB,ARL6IP1,SYT11,NFE2L1,SERINC1,UCHL1,CDIPT,NSG1,VAMP2,PCSK1N,GNAS,ITM2B,ATP2A2,HSPA5,NDRG4
GO: Cellular Component	GO:0005789	endoplasmic reticulum membrane	 	4.909E-4	2.538E-1	3.133E-3	2.139E-2	19	1211	HSP90B1,RPN1,PIGK,TECR,SMPD4,HACD4,RPS23,PDIA3,ACSL3,UBB,ARL6IP1,NFE2L1,SERINC1,UCHL1,CDIPT,NSG1,ATP2A2,HSPA5,NDRG4
GO: Cellular Component	GO:0098827	endoplasmic reticulum subcompartment	 	5.163E-4	2.669E-1	3.255E-3	2.222E-2	19	1216	HSP90B1,RPN1,PIGK,TECR,SMPD4,HACD4,RPS23,PDIA3,ACSL3,UBB,ARL6IP1,NFE2L1,SERINC1,UCHL1,CDIPT,NSG1,ATP2A2,HSPA5,NDRG4
GO: Cellular Component	GO:1902495	transmembrane transporter complex	 	6.172E-4	3.191E-1	3.844E-3	2.624E-2	9	350	ATP5MC3,CALM1,CALM2,KCNA1,VAMP2,ATP1A1,ATP1A3,ATP1B1,ATP2A2
GO: Cellular Component	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	 	6.672E-4	3.449E-1	4.078E-3	2.784E-2	19	1242	HSP90B1,RPN1,PIGK,TECR,SMPD4,HACD4,RPS23,PDIA3,ACSL3,UBB,ARL6IP1,NFE2L1,SERINC1,UCHL1,CDIPT,NSG1,ATP2A2,HSPA5,NDRG4
GO: Cellular Component	GO:0035577	azurophil granule membrane	 	6.705E-4	3.466E-1	4.078E-3	2.784E-2	4	59	ATP6V0C,PSAP,NDUFC2,TMEM30A
GO: Cellular Component	GO:0012506	vesicle membrane	 	7.342E-4	3.796E-1	4.414E-3	3.013E-2	15	865	ATP6V0C,PSAP,CALM1,CALM2,NDUFC2,UBB,CAMKV,PTPRN,SYT11,NSG1,VAMP2,TMEM30A,ATP2A2,RAB3A,HSPA8
GO: Cellular Component	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	 	9.232E-4	4.773E-1	5.486E-3	3.745E-2	2	7	ATP5PO,ATP5F1B
GO: Cellular Component	GO:0005768	endosome	 	9.643E-4	4.985E-1	5.665E-3	3.867E-2	17	1081	USP50,ATP6V0C,ATP6V1E1,PSAP,STMN2,PDIA3,NCDN,UBB,PTPRN,SYT11,RRAGA,NSG1,GNAS,ATP1A1,ITM2B,RAB3A,HSPA8
GO: Cellular Component	GO:0014704	intercalated disc	 	1.209E-3	6.252E-1	7.024E-3	4.795E-2	4	69	CTNNA3,ATP1A1,ATP1B1,ATP2A2
GO: Cellular Component	GO:0097433	dense body	 	1.226E-3	6.336E-1	7.040E-3	4.806E-2	2	8	ACTB,ACTG1
GO: Cellular Component	GO:0030658	transport vesicle membrane	 	1.438E-3	7.432E-1	8.078E-3	5.514E-2	7	247	CALM1,CALM2,PTPRN,SYT11,VAMP2,TMEM30A,RAB3A
GO: Cellular Component	GO:0030426	growth cone	 	1.438E-3	7.432E-1	8.078E-3	5.514E-2	7	247	CALM1,CALM2,STMN2,STMN3,PCDH9,HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0015934	large ribosomal subunit	 	1.469E-3	7.593E-1	8.164E-3	5.573E-2	5	123	RPL28,RPL41,RPLP2,RPL10A,RPL13
GO: Cellular Component	GO:0044326	dendritic spine neck	 	1.569E-3	8.110E-1	8.628E-3	5.890E-2	2	9	PPP1R1B,ATP1A3
GO: Cellular Component	GO:0030659	cytoplasmic vesicle membrane	 	1.645E-3	8.502E-1	8.950E-3	6.109E-2	14	842	ATP6V0C,PSAP,CALM1,CALM2,NDUFC2,UBB,CAMKV,PTPRN,SYT11,NSG1,VAMP2,TMEM30A,RAB3A,HSPA8
GO: Cellular Component	GO:0042788	polysomal ribosome	 	1.666E-3	8.615E-1	8.974E-3	6.126E-2	3	35	RPL41,RPS23,RPL10A
GO: Cellular Component	GO:0030427	site of polarized growth	 	1.686E-3	8.715E-1	8.985E-3	6.133E-2	7	254	CALM1,CALM2,STMN2,STMN3,PCDH9,HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0001917	photoreceptor inner segment	 	1.816E-3	9.389E-1	9.581E-3	6.540E-2	4	77	PKM,ATP1A1,ATP1A3,HSPA8
GO: Cellular Component	GO:0005794	Golgi apparatus	 	1.935E-3	1.000E0	1.010E-2	6.897E-2	23	1792	SLC24A5,ATP6V0C,MUC15,STMN2,SMPD4,APLP1,TTC3,RAB6B,ACSL3,PTPRN,SYT11,STMN3,CDIPT,NSG1,VAMP2,TMEM30A,PCSK1N,ITM2C,FGFR2,GNAS,ATP1A1,ATP1A3,ITM2B
GO: Cellular Component	GO:0030139	endocytic vesicle	 	2.201E-3	1.000E0	1.138E-2	7.766E-2	8	341	ATP6V0C,HSP90B1,ACTG1,PDIA3,UBB,SYT11,FTH1,HSP90AA1
GO: Cellular Component	GO:0099501	exocytic vesicle membrane	 	2.669E-3	1.000E0	1.353E-2	9.236E-2	5	141	CALM1,CALM2,SYT11,VAMP2,RAB3A
GO: Cellular Component	GO:0030672	synaptic vesicle membrane	 	2.669E-3	1.000E0	1.353E-2	9.236E-2	5	141	CALM1,CALM2,SYT11,VAMP2,RAB3A
GO: Cellular Component	GO:0044294	dendritic growth cone	 	2.838E-3	1.000E0	1.425E-2	9.725E-2	2	12	HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0043197	dendritic spine	 	2.970E-3	1.000E0	1.476E-2	1.008E-1	7	281	USP50,LZTS3,LRRC4,SYT11,PPP1R1B,ATP1A3,HSPA8
GO: Cellular Component	GO:0045121	membrane raft	 	3.165E-3	1.000E0	1.538E-2	1.050E-1	9	444	SLC25A4,SLC25A5,ACTB,LDHB,GNAS,ATP1A1,ATP1B1,HSPA8,ATP5F1B
GO: Cellular Component	GO:0098803	respiratory chain complex	 	3.206E-3	1.000E0	1.538E-2	1.050E-1	4	90	NDUFA5,NDUFA6,NDUFC2,COX5A
GO: Cellular Component	GO:0044309	neuron spine	 	3.210E-3	1.000E0	1.538E-2	1.050E-1	7	285	USP50,LZTS3,LRRC4,SYT11,PPP1R1B,ATP1A3,HSPA8
GO: Cellular Component	GO:0098857	membrane microdomain	 	3.212E-3	1.000E0	1.538E-2	1.050E-1	9	445	SLC25A4,SLC25A5,ACTB,LDHB,GNAS,ATP1A1,ATP1B1,HSPA8,ATP5F1B
GO: Cellular Component	GO:0008076	voltage-gated potassium channel complex	 	3.337E-3	1.000E0	1.570E-2	1.071E-1	4	91	CALM1,CALM2,KCNA1,VAMP2
GO: Cellular Component	GO:0034663	endoplasmic reticulum chaperone complex	 	3.339E-3	1.000E0	1.570E-2	1.071E-1	2	13	HSP90B1,HSPA5
GO: Cellular Component	GO:0005746	mitochondrial respirasome	 	3.470E-3	1.000E0	1.616E-2	1.103E-1	4	92	NDUFA5,NDUFA6,NDUFC2,COX5A
GO: Cellular Component	GO:0005802	trans-Golgi network	 	3.599E-3	1.000E0	1.661E-2	1.134E-1	7	291	SLC24A5,SMPD4,SYT11,NSG1,VAMP2,PCSK1N,GNAS
GO: Cellular Component	GO:0005790	smooth endoplasmic reticulum	 	3.662E-3	1.000E0	1.676E-2	1.144E-1	3	46	HSP90B1,PDIA3,HSPA5
GO: Cellular Component	GO:0016324	apical plasma membrane	 	3.769E-3	1.000E0	1.709E-2	1.167E-1	9	456	ATP6V1E1,PDIA3,KCNA1,TMEM30A,GNAS,ATP1A1,ATP1B1,HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0043204	perikaryon	 	3.867E-3	1.000E0	1.729E-2	1.180E-1	6	221	PENK,NCDN,KCNA1,PTPRN,SYT11,HSPA8
GO: Cellular Component	GO:0098871	postsynaptic actin cytoskeleton	 	3.879E-3	1.000E0	1.729E-2	1.180E-1	2	14	ACTB,ACTG1
GO: Cellular Component	GO:0033290	eukaryotic 48S preinitiation complex	 	4.456E-3	1.000E0	1.969E-2	1.344E-1	2	15	EIF3K,EIF3C
GO: Cellular Component	GO:0045177	apical part of cell	 	4.767E-3	1.000E0	2.089E-2	1.426E-1	10	562	ATP6V1E1,ACTG1,PDIA3,KCNA1,TMEM30A,GNAS,ATP1A1,ATP1B1,HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0005747	mitochondrial respiratory chain complex I	 	4.903E-3	1.000E0	2.095E-2	1.430E-1	3	51	NDUFA5,NDUFA6,NDUFC2
GO: Cellular Component	GO:0030964	NADH dehydrogenase complex	 	4.903E-3	1.000E0	2.095E-2	1.430E-1	3	51	NDUFA5,NDUFA6,NDUFC2
GO: Cellular Component	GO:0045271	respiratory chain complex I	 	4.903E-3	1.000E0	2.095E-2	1.430E-1	3	51	NDUFA5,NDUFA6,NDUFC2
GO: Cellular Component	GO:0097524	sperm plasma membrane	 	5.070E-3	1.000E0	2.149E-2	1.467E-1	2	16	HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0034705	potassium channel complex	 	5.189E-3	1.000E0	2.163E-2	1.477E-1	4	103	CALM1,CALM2,KCNA1,VAMP2
GO: Cellular Component	GO:0043202	lysosomal lumen	 	5.189E-3	1.000E0	2.163E-2	1.477E-1	4	103	PSAP,NSG1,HSPA8,HSP90AA1
GO: Cellular Component	GO:0005911	cell-cell junction	 	5.383E-3	1.000E0	2.211E-2	1.509E-1	10	572	AHI1,ACTB,ACTG1,LIN7B,CTNNA3,ATP1A1,ATP1B1,ATP2A2,PCDH9,CDH18
GO: Cellular Component	GO:0031967	organelle envelope	 	5.430E-3	1.000E0	2.211E-2	1.509E-1	18	1385	ATP5MC3,ATP5PF,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,GAPDH,SMPD4,TOMM20,NDUFA5,NDUFA6,PDIA3,NDUFC2,ACSL3,UBB,COX5A,ATP5F1B
GO: Cellular Component	GO:0031975	envelope	 	5.430E-3	1.000E0	2.211E-2	1.509E-1	18	1385	ATP5MC3,ATP5PF,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,GAPDH,SMPD4,TOMM20,NDUFA5,NDUFA6,PDIA3,NDUFC2,ACSL3,UBB,COX5A,ATP5F1B
GO: Cellular Component	GO:0005852	eukaryotic translation initiation factor 3 complex	 	5.721E-3	1.000E0	2.311E-2	1.577E-1	2	17	EIF3K,EIF3C
GO: Cellular Component	GO:0005743	mitochondrial inner membrane	 	5.919E-3	1.000E0	2.360E-2	1.611E-1	10	580	ATP5MC3,ATP5PF,ATP5PO,SLC25A4,SLC25A5,NDUFA5,NDUFA6,NDUFC2,COX5A,ATP5F1B
GO: Cellular Component	GO:0070469	respirasome	 	5.933E-3	1.000E0	2.360E-2	1.611E-1	4	107	NDUFA5,NDUFA6,NDUFC2,COX5A
GO: Cellular Component	GO:0044327	dendritic spine head	 	6.408E-3	1.000E0	2.501E-2	1.708E-1	2	18	PPP1R1B,ATP1A3
GO: Cellular Component	GO:0005754	mitochondrial proton-transporting ATP synthase, catalytic core	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	ATP5F1B
GO: Cellular Component	GO:1990917	ooplasm	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	HSP90AB1
GO: Cellular Component	GO:0120220	basal body patch	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	ACTG1
GO: Cellular Component	GO:0043509	activin A complex	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	INHBA
GO: Cellular Component	GO:0048180	activin complex	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	INHBA
GO: Cellular Component	GO:0099143	presynaptic actin cytoskeleton	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	ACTG1
GO: Cellular Component	GO:0034592	synaptic vesicle lumen	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	PENK
GO: Cellular Component	GO:0045267	proton-transporting ATP synthase, catalytic core	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	ATP5F1B
GO: Cellular Component	GO:1902912	pyruvate kinase complex	 	6.774E-3	1.000E0	2.501E-2	1.708E-1	1	1	PKM
GO: Cellular Component	GO:0031968	organelle outer membrane	 	7.113E-3	1.000E0	2.608E-2	1.780E-1	6	251	ATP5MC3,SLC25A4,SMPD4,TOMM20,ACSL3,UBB
GO: Cellular Component	GO:0019867	outer membrane	 	7.383E-3	1.000E0	2.688E-2	1.835E-1	6	253	ATP5MC3,SLC25A4,SMPD4,TOMM20,ACSL3,UBB
GO: Cellular Component	GO:0098685	Schaffer collateral - CA1 synapse	 	7.861E-3	1.000E0	2.812E-2	1.920E-1	4	116	ACTB,ACTG1,LRRC4,SYT11
GO: Cellular Component	GO:0099571	postsynaptic cytoskeleton	 	7.888E-3	1.000E0	2.812E-2	1.920E-1	2	20	ACTB,ACTG1
GO: Cellular Component	GO:0044292	dendrite terminus	 	7.888E-3	1.000E0	2.812E-2	1.920E-1	2	20	HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0042383	sarcolemma	 	9.119E-3	1.000E0	3.229E-2	2.204E-1	5	189	SMPD4,GNAS,ATP1A1,ATP1A3,ATP1B1
GO: Cellular Component	GO:0030665	clathrin-coated vesicle membrane	 	9.351E-3	1.000E0	3.289E-2	2.245E-1	4	122	SYT11,VAMP2,RAB3A,HSPA8
GO: Cellular Component	GO:0005791	rough endoplasmic reticulum	 	1.016E-2	1.000E0	3.549E-2	2.423E-1	4	125	RPN1,RPS23,ARL6IP1,PKM
GO: Cellular Component	GO:0097470	ribbon synapse	 	1.037E-2	1.000E0	3.573E-2	2.439E-1	2	23	ATP2A2,HSPA8
GO: Cellular Component	GO:0098681	synaptic ribbon	 	1.037E-2	1.000E0	3.573E-2	2.439E-1	2	23	ATP2A2,HSPA8
GO: Cellular Component	GO:0098563	intrinsic component of synaptic vesicle membrane	 	1.086E-2	1.000E0	3.719E-2	2.539E-1	3	68	SYT11,VAMP2,RAB3A
GO: Cellular Component	GO:0005912	adherens junction	 	1.122E-2	1.000E0	3.805E-2	2.597E-1	5	199	AHI1,ACTB,LIN7B,CTNNA3,CDH18
GO: Cellular Component	GO:0061827	sperm head	 	1.126E-2	1.000E0	3.805E-2	2.597E-1	2	24	ALDOA,HSP90AB1
GO: Cellular Component	GO:0016323	basolateral plasma membrane	 	1.160E-2	1.000E0	3.895E-2	2.659E-1	6	279	LIN7B,ATP1A1,ATP1B1,NDRG4,HSP90AA1,HSP90AB1
GO: Cellular Component	GO:0019866	organelle inner membrane	 	1.174E-2	1.000E0	3.915E-2	2.672E-1	10	643	ATP5MC3,ATP5PF,ATP5PO,SLC25A4,SLC25A5,NDUFA5,NDUFA6,NDUFC2,COX5A,ATP5F1B
GO: Cellular Component	GO:0070288	ferritin complex	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	FTH1
GO: Cellular Component	GO:0043512	inhibin A complex	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	INHBA
GO: Cellular Component	GO:0098575	lumenal side of lysosomal membrane	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	HSPA8
GO: Cellular Component	GO:0097226	sperm mitochondrial sheath	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	HSP90AA1
GO: Cellular Component	GO:0030142	COPI-coated Golgi to ER transport vesicle	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	GNAS
GO: Cellular Component	GO:0090534	calcium ion-transporting ATPase complex	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	ATP2A2
GO: Cellular Component	GO:1990565	HSP90-CDC37 chaperone complex	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	HSP90AB1
GO: Cellular Component	GO:0014801	longitudinal sarcoplasmic reticulum	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	ATP2A2
GO: Cellular Component	GO:0045265	proton-transporting ATP synthase, stator stalk	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	ATP5PO
GO: Cellular Component	GO:0034466	chromaffin granule lumen	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	PENK
GO: Cellular Component	GO:1990836	lysosomal matrix	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	HSPA8
GO: Cellular Component	GO:0008043	intracellular ferritin complex	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	FTH1
GO: Cellular Component	GO:0000274	mitochondrial proton-transporting ATP synthase, stator stalk	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	ATP5PO
GO: Cellular Component	GO:0061831	apical ectoplasmic specialization	 	1.341E-2	1.000E0	4.103E-2	2.801E-1	1	2	ATP2A2
GO: Cellular Component	GO:1904949	ATPase complex	 	1.351E-2	1.000E0	4.109E-2	2.805E-1	4	136	TMEM30A,ATP1A1,ATP1A3,ATP1B1
GO: Cellular Component	GO:0005876	spindle microtubule	 	1.518E-2	1.000E0	4.589E-2	3.133E-1	3	77	CCSAP,CALM1,CALM2
GO: Cellular Component	GO:0005741	mitochondrial outer membrane	 	1.609E-2	1.000E0	4.816E-2	3.288E-1	5	218	ATP5MC3,SLC25A4,TOMM20,ACSL3,UBB
GO: Cellular Component	GO:0098797	plasma membrane protein complex	 	1.612E-2	1.000E0	4.816E-2	3.288E-1	11	778	CALM1,CALM2,LIN7B,ITGBL1,KCNA1,VAMP2,GNAS,ATP1A1,ATP1A3,ATP1B1,CDH18
Drug	ctd:C100187	chloropicrin	CTD	6.392E-21	1.161E-16	1.161E-16	1.206E-15	43	1264	HSP90B1,ATP6V1E1,ATP5PO,RPL41,PSAP,SLC25A5,CALM2,GAPDH,RPLP2,EIF1B,RPS8,ACTB,RPS15,TOMM20,OAZ1,RPS23,MDH1,PGAM1,LDHB,EEF1A1,PTMA,CKB,RPL10A,UBB,COX5A,RRAGA,UCHL1,FTH1,HNRNPA0,EIF3K,TMSB4X,TMSB10,GNAS,ATP1A1,EIF1,ALDOA,ITM2B,ATP2A2,HSPA5,HSPA8,HSP90AA1,ATP5F1B,HSP90AB1
Drug	ctd:C099555	CD 437	CTD	8.212E-18	1.492E-13	7.460E-14	7.747E-13	20	223	ATP5MC3,ATP5PF,ATP6V0C,ATP5PO,SLC25A4,SLC25A5,RPLP2,RPS15,PGAM1,PDIA3,UBL5,FTH1,TMSB10,ALDOA,ITM2B,PCBP2,HSPA8,HSP90AA1,RPL13,ATP5F1B
Drug	CID000001003	phosphate	Stitch	1.545E-14	2.807E-10	9.358E-11	9.718E-10	41	1715	ATP5MC3,ATP5PF,RPL28,ATP6V0C,ATP6V1E1,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,GAPDH,RPLP2,RPS8,ACTB,RPS15,RPS23,NDUFA5,MDH1,PGAM1,LDHB,NDUFC2,TUBB2A,EEF1A1,CKB,RPL10A,PTPRN,PPP1R1B,VAMP2,PKM,EIF3K,EIF3C,GNAS,ATP1A1,ATP1A3,ATP1B1,ALDOA,ATP2A2,HSPA8,HSP90AA1,RPL13,ATP5F1B
Drug	ctd:C049584	2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine	CTD	3.678E-14	6.681E-10	1.452E-10	1.508E-9	24	545	PCP4,ATP5MC3,RPL28,RPL41,SLC25A4,SLC25A5,RPLP2,ACTB,BAG1,RPS15,ACTG1,RPS23,EEF1A1,RPL10A,TIMP3,PKM,H3-3B,ALDOA,HSPA5,HSPA8,HSP90AA1,RPL13,ATP5F1B,HSP90AB1
Drug	ctd:D020111	Chlorodiphenyl (54% Chlorine)	CTD	3.997E-14	7.261E-10	1.452E-10	1.508E-9	40	1679	RPL28,HSP90B1,RPL41,PSAP,SLC25A4,CALM2,GAPDH,INHBA,MUC15,CLK4,ACTB,TOMM20,OAZ1,NDUFA5,NDUFA6,TTC3,YWHAB,PDIA3,NDUFC2,EEF1A1,CKB,UBB,CAMK2N1,ARL6IP1,NFE2L1,SERINC1,RRAGA,FTH1,TMEM30A,EIF3C,GNAS,ATP1B1,ALDOA,ATP2A2,HSPA5,HSPA8,NDRG4,XRCC6,ATP5F1B,HSP90AB1
Drug	CID000000238	laevadosin	Stitch	7.788E-14	1.415E-9	2.143E-10	2.225E-9	41	1800	ATP5MC3,ATP5PF,ATP6V0C,ATP6V1E1,ATP5PO,CALM1,SLC25A4,CALM2,GAPDH,CLK4,RPS8,PENK,ACTB,RPS15,ACTG1,RPS23,NDUFA5,NDUFA6,MDH1,LDHB,YWHAB,NDUFC2,CKB,ACSL3,NFE2L1,PPP1R1B,VAMP2,PKM,EIF3K,EIF3C,FGFR2,GNAS,ATP1A1,ATP1A3,ATP1B1,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,ATP5F1B
Drug	ctd:D013605	T-2 Toxin	CTD	9.229E-14	1.677E-9	2.143E-10	2.225E-9	20	362	HSP90B1,CALM1,GAPDH,RPLP2,ACTB,MDH1,PPIA,PGAM1,YWHAB,PDIA3,CKB,SYT11,UCHL1,PKM,ATP1A1,HSPA5,HSPA8,HSP90AA1,ATP5F1B,HSP90AB1
Drug	ctd:D003042	Cocaine	CTD	9.435E-14	1.714E-9	2.143E-10	2.225E-9	35	1314	PCP4,ATP5MC3,CALM1,LZTS3,CCDC73,CALM2,CLK4,PENK,BAG1,MDH1,LDHB,PDIA3,EEF1A1,GLP2R,CKB,LIN7B,CARTPT,THRA,COX5A,SYT11,NFE2L1,UCHL1,PPP1R1B,PKM,TAC1,PCSK1N,EIF3C,ATP1A1,ATP1A3,LY6H,RAB3A,HSPA5,HSP90AA1,ATP5F1B,HSP90AB1
Drug	CID000004591	AC1L1IIA	Stitch	1.939E-13	3.523E-9	3.914E-10	4.065E-9	15	172	ATP5MC3,ATP5PF,ATP6V0C,ATP6V1E1,ATP5PO,CALM1,SLC25A4,SLC25A5,CALM2,GAPDH,SIK2,ATP1A1,ATP1A3,ATP2A2,ATP5F1B
Drug	CID000000197	AdPK	Stitch	4.253E-13	7.727E-9	7.727E-10	8.024E-9	37	1548	ATP5MC3,ATP5PF,ATP6V0C,HSP90B1,ATP6V1E1,ATP5PO,CALM1,CALM2,CLK4,RPS8,ACTB,RPS15,ACTG1,RPS23,NDUFA5,MDH1,LDHB,YWHAB,NDUFC2,CKB,PPP1R1B,VAMP2,PKM,EIF3K,EIF3C,FGFR2,GNAS,ATP1A1,ATP1A3,ATP1B1,ATP2A2,RAB3A,HSPA8,XRCC6,HSP90AA1,ATP5F1B,HSP90AB1
Drug	ctd:C030370	2-methoxy-5-(2',3',4'-trimethoxyphenyl)tropone	CTD	1.288E-12	2.341E-8	2.128E-9	2.210E-8	18	320	HSP90B1,PSAP,CALM1,SLC25A4,ACTB,STMN2,TUBB2A,EEF1A1,PTMA,UBB,UCHL1,FTH1,TAC1,PCDH9,HSPA8,HSP90AA1,RPL13,HSP90AB1
Drug	ctd:D010269	Paraquat	CTD	2.226E-12	4.044E-8	3.370E-9	3.499E-8	37	1636	ATP6V0C,HSP90B1,RPL41,PSAP,CALM1,CALM2,GAPDH,INHBA,RPN1,TECR,PENK,ACTB,BAG1,RPS15,PGAM1,LDHB,PDIA3,NDUFC2,EEF1A1,PTMA,UBB,KCNA1,THRA,COX5A,TIMP3,UCHL1,CDIPT,VAMP2,FTH1,GNAS,ATP1A1,ATP1B1,ATP2A2,HSPA5,HSPA8,GOT1,HSP90AA1
Drug	ctd:D006220	Haloperidol	CTD	3.932E-12	7.143E-8	5.495E-9	5.706E-8	18	342	CALM2,GAPDH,RPLP2,PENK,LDHB,KCNA1,THRA,SYT11,PPP1R1B,VAMP2,PKM,TAC1,PCSK1N,GNAS,ATP1A1,ATP1A3,ATP1B1,ALDOA
Drug	ctd:D000431	Ethanol	CTD	6.404E-12	1.163E-7	8.027E-9	8.335E-8	36	1608	ATP5PF,HSP90B1,CALM1,SLC25A4,CALM2,GAPDH,INHBA,RPS8,PENK,ACTB,ACTG1,OAZ1,NDUFA5,MDH1,PGAM1,PDIA3,EEF1A1,PTMA,ACSL3,CARTPT,UBB,KCNA1,UCHL1,PPP1R1B,VAMP2,EIF3K,TAC1,TMSB10,FGFR2,ALDOA,HSPA5,HSPA8,GOT1,HSP90AA1,ATP5F1B,HSP90AB1
