Gene	Cluster	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Etfa	Cluster_2	0.291242781433049	0.0878939473142772	22458962.5	0.53408935199698	1.44675947567787e-18	1.13123539616943e-17	20.6629358588033	13.5178433322285
Rcn2	Cluster_2	0.335794599195753	0.101374506624211	22580125.5	0.536970690266992	1.7888739311693e-19	1.45967454724105e-18	23.1597072750753	15.4679040989946
Tspan3	Cluster_2	0.301519517233866	0.0588465736009734	21922500.5	0.521331921997664	2.88876103026228e-07	1.08837828874275e-06	20.8781747739991	16.4401723566457
Parp6	Cluster_2	0.356019107954653	0.0753232326108587	22199034.5	0.527908087965488	2.69539266794938e-10	1.31461908183882e-09	24.8385708136031	19.053143299083
Thsd4	Cluster_2	0.37111097637407	0.116674436193026	22593449.5	0.537287544018629	3.62151906315684e-19	2.89988467489635e-18	23.6332328885062	16.191581040769
Ubap1l	Cluster_2	0.353963604865203	0.301428760959902	25380721.5	0.603570761523415	0	0	24.3650452001722	3.69019997790299
Mindy2	Cluster_2	0.332974757911371	0.0810065565471082	22353069	0.531571132787357	6.1325086336162e-14	3.74126649886844e-13	23.4179939733104	16.6666666666667
Ccpg1	Cluster_2	0.289228437360598	0.0639823652894576	22035468	0.524018365722379	2.99405253822748e-09	1.34106888703729e-08	20.3185535944899	15.3242735609325
Tmem30a	Cluster_2	0.36861338961554	0.255193688844661	24911841	0.592420465404036	1.77317528562123e-167	1.56183196103773e-165	26.6465777012484	8.15931941221964
Hmgn3	Cluster_2	0.407429988316467	0.160795059484104	23425106.5	0.557064911215077	2.59815578696467e-42	4.48484624455396e-41	27.7658200602669	15.8766987073252
Atr	Cluster_2	0.343891042259283	0.0696404401177031	22187411	0.52763167325653	1.93733504068999e-10	9.5403065844797e-10	24.1928540680155	18.1526903104629
Nck1	Cluster_2	0.285691844790912	0.0747688156523671	22269419	0.529581879085431	4.73757820443034e-14	2.90548877836629e-13	20.2755058114507	14.0371229698376
Tmem108	Cluster_2	0.768932380854155	0.580628446241585	28166523	0.669819009541426	0	0	44.7266465777012	10.2364379626561
Cpne4	Cluster_2	0.743421799372731	0.431026588209807	25473005	0.605765325707536	8.50574457794202e-137	5.31038727576878e-135	36.4614722341799	15.4789526019224
Mrpl3	Cluster_2	0.28133136136741	0.033913558297071	21586981	0.513353040856679	0.00153966629566299	0.00361667324316396	20.0602668962548	17.2080433101315
Cacna2d2	Cluster_2	0.690642442641196	0.482688787832923	27225180	0.64743323491462	2.83536562469852e-271	5.63442473834907e-269	42.4451140766251	14.0315987183737
Cspg5	Cluster_2	0.306159096228676	-0.0239093355579514	21438117	0.509812954029619	0.0218884677930345	0.041114995122478	21.093413689195	17.8322837255552
Lrrfip2	Cluster_2	0.412114132346565	0.1211584815028	22784839	0.541838916061484	5.31405161562749e-21	4.66805773998113e-20	27.6797244941886	19.0807645564026
Stac	Cluster_2	0.378573147657517	0.312524779913652	25213137.5	0.599585500407054	0	0	23.7623762376238	3.70677273229477
Cnot10	Cluster_2	0.383160341580007	0.0985611636350779	22527513	0.535719529353751	1.00716639539454e-15	6.8042190766808e-15	26.6896254842876	19.2188708430008
Osbpl10	Cluster_2	0.331839549551525	0.0496573399581761	21885097.5	0.520442453304142	3.24830108010537e-06	1.09633525477044e-05	23.4179939733104	18.8929400066291
Oxsr1	Cluster_2	0.3649435308284	0.136160138355207	23075825	0.548758760385557	3.63562778906418e-32	4.84007800839876e-31	25.4842875591907	15.5397193680256
Snrk	Cluster_2	0.38920593025336	0.0881615971479358	22371060.5	0.531998982852847	1.10711186469664e-12	6.30341992845274e-12	26.6035299182092	19.8320627554966
Ppp1r14c	Cluster_2	0.321973592228523	0.188352006389598	23904640.5	0.568468554785902	1.03288672749704e-93	4.08516728751559e-92	22.5570383125269	8.55706551762236
Rmnd1	Cluster_2	0.285371199846209	0.0774890649285449	22278604	0.529800304611459	4.85279083176132e-14	2.97390848452617e-13	20.4907447266466	14.3188597944978
Reps1	Cluster_2	0.359242722914609	0.0624641168614272	22046016	0.524269204312312	4.84732071254462e-08	1.95706370195527e-07	24.7094274644856	19.4343166500939
Akap7	Cluster_2	0.306822618042499	0.116783040705381	22896533	0.54449507509296	8.72056580678536e-33	1.18319417003803e-31	21.3947481704692	12.0428681913601
L3mbtl3	Cluster_2	0.365547242884222	0.100524247176121	22597708.5	0.537388825925581	1.49951334117468e-18	1.1719218174792e-17	24.9677141627206	17.014694508894
Ptprk	Cluster_2	0.486822025116446	0.278507121501076	24223537.5	0.576052141609371	6.88271607734409e-109	3.17716312975416e-107	24.8816185966423	9.01557838912827
Echdc1	Cluster_2	0.29743379009009	0.0434874977682521	21795490.5	0.51831153810428	1.22426488339527e-05	3.87743367831408e-05	20.83512699096	16.7771516959452
Rnf217	Cluster_2	0.394685707971536	0.143430219389322	23118355	0.549770152614403	1.64186399780107e-31	2.13862300912618e-30	26.9048643994834	16.8600154679041
Zup1	Cluster_2	0.314604608464864	0.0588730176534313	22042096.5	0.52417599594549	1.24377475668858e-08	5.29310777232708e-08	22.4709427464486	17.246713070379
Tbc1d32	Cluster_2	0.277587004054789	0.0164161930335973	21467320.5	0.510507433055133	0.0130627627583167	0.0257603435975761	20.0172191132157	17.4124406142968
Dip2a	Cluster_2	0.411341529360124	0.192519115756265	24037932	0.571638317007185	1.59332975913493e-73	4.90799781192887e-72	28.3684890228153	13.2582035134239
Agpat3	Cluster_2	0.282948209357389	0.037455820971218	21725873	0.516655986764245	6.06584824851741e-05	0.000175036297520084	20.1894102453724	16.4788421168932
Cbarp	Cluster_2	0.319733752670006	0.143053840912561	22954073.5	0.545863427186632	1.12742464430598e-34	1.61152496306719e-33	21.093413689195	12.1091592089272
Dazap1	Cluster_2	0.314112236538703	0.0751420028009462	22165244	0.527104526970689	5.71702566678e-11	2.91303731207567e-10	21.6960826517434	16.1087172688101
Atcay	Cluster_2	0.349049640967129	0.116813213355888	22709952	0.540058052439534	6.98356238027842e-22	6.36093622060575e-21	24.063710718898	16.1308142746658
Ankrd24	Cluster_2	0.300337671637111	0.215496486321461	24229708.5	0.576198892172366	5.8372009485052e-151	4.20872519716338e-149	21.093413689195	5.79493978565904
Slc41a2	Cluster_2	0.283567572192937	0.144958697953082	23166850	0.550923396586607	3.52734658766307e-49	7.11362780271903e-48	20.0172191132157	9.83316760578941
Washc4	Cluster_2	0.418826490500799	0.190754929559265	23868058	0.567598598138553	1.53168646120153e-60	3.79890881054474e-59	28.8850624192854	14.9762457187051
Gnptab	Cluster_2	0.299385162165913	0.0692817131524727	22128470.5	0.526230028213872	1.30480101704924e-10	6.49015035800287e-10	21.0503659061558	15.5783891282731
Chpt1	Cluster_2	0.320286500864856	0.0740205763809594	22275899	0.529735977877882	7.01267803879617e-13	4.04644435701783e-12	22.4709427464486	16.0589990056347
Cep290	Cluster_2	0.326826654528006	0.0983308105603387	22412682	0.532988770335868	1.01815595075112e-15	6.87561177682949e-15	22.2557038312527	15.7441166721909
Slc6a15	Cluster_2	0.336372302743322	0.166165126286199	23395873	0.556369718769228	1.10539922527229e-51	2.31522884007866e-50	22.9875161429186	11.7998011269473
Kcnc2	Cluster_2	1.57536591303889	1.14818483328658	31527942	0.749755831890203	0	0	68.0154972018941	18.5062424041542
Trhde	Cluster_2	0.728358907686396	0.503004130726837	26267081	0.624648991249804	7.74578568875896e-217	1.06964048981633e-214	36.5475678002583	12.3743232791957
Kif5a	Cluster_2	0.56505783938003	0.299002119276106	25165156.5	0.598444479703263	6.18130548851111e-107	2.79014883477254e-105	37.4515712440809	18.2466025853497
Atp5b	Cluster_2	0.342238248045222	0.120440802490447	22781267	0.541753971480214	2.48380261149549e-24	2.51232548443942e-23	23.8054240206629	15.4513313446028
Baz2a	Cluster_2	0.312988334166258	0.0810718432642391	22318460.5	0.530748119198079	6.47763530106651e-14	3.94886147515447e-13	22.083512699096	15.6557286487681
Smarcc2	Cluster_2	0.389217840072191	0.0824672564746345	22371229	0.532002989897064	1.19846106080143e-12	6.80924790298441e-12	26.9479121825226	19.8873052701359
Limk2	Cluster_2	0.317845824085571	0.0658114351215433	22126717	0.526188328795267	3.29012773181526e-10	1.59561402946219e-09	22.0404649160568	16.3959783449343
Nipsnap1	Cluster_2	0.310595644323402	0.0992453497336329	22463579	0.534199135496262	2.16515384873877e-17	1.60223351340592e-16	21.7391304347826	14.9486244613855
Ap1b1	Cluster_2	0.466551433427315	0.19525934896821	23844647.5	0.567041880579809	3.25721757988939e-51	6.78725837139357e-50	31.9845027981059	18.5780576731853
Vwc2	Cluster_2	0.35007844680396	0.200515888812279	23808069	0.566172019055172	8.06960603664958e-91	3.06513357499312e-89	21.8682737839001	8.1924649210032
Vstm2a	Cluster_2	0.345068948955433	0.0890751185509975	22294895.5	0.530187727524608	1.08759565522115e-12	6.19663328735268e-12	23.2027550581145	17.0865097779251
Cnrip1	Cluster_2	0.329237365899296	0.122383093051751	22839464	0.543137935588893	1.04854297368939e-27	1.19986009524358e-26	22.7722772277228	14.0260744669097
Mdh1	Cluster_2	0.342273076825658	0.121964150779965	22833084	0.542986214864227	2.52642784787925e-25	2.63729287515646e-24	24.2359018510547	15.7441166721909
Gabra1	Cluster_2	0.677004765937527	0.411032038198756	26121586	0.621189021526412	1.34250152293817e-162	1.11046001605469e-160	40.4218682737839	17.5781681582146
Mapk9	Cluster_2	0.327916216430149	0.0542967999707792	21953508	0.522069301366014	4.16789931722391e-07	1.55059176653342e-06	23.2888506241929	18.5172909070821
Sqstm1	Cluster_2	0.293889278050317	0.0860120890949003	22327349.5	0.530959505643464	3.47894470878663e-15	2.29511757205175e-14	20.4046491605682	14.1089382388686
Rufy1	Cluster_2	0.288442454279548	0.0926668788632436	22512518	0.535362938089431	2.12921843958811e-20	1.82320622559581e-19	20.4046491605682	13.0096121975472
Acsl6	Cluster_2	0.360169242151187	0.0514124238055401	22128324	0.526226544344567	3.42071672672431e-09	1.52473507357439e-08	25.5273353422299	19.202298088609
Zfp692	Cluster_2	0.296818485179229	0.0777790650023482	22244947	0.528999918337152	3.94476242116113e-13	2.30724708014431e-12	20.7490314248816	14.7110816484366
Cenpv	Cluster_2	0.332387037243401	0.0783448118817662	22179449.5	0.527442343389849	1.21715180004149e-10	6.05972764487507e-10	22.9444683598795	17.3848193569771
Shisa6	Cluster_2	0.47603431229324	0.317096247278307	24976820	0.593965710069876	7.49504635234964e-161	6.07620797569838e-159	27.9810589754628	8.99348138327257
Pitpnm3	Cluster_2	0.32906522746456	0.179133677716692	23709070	0.563817755728967	1.92006366498781e-73	5.89217277231194e-72	22.9444683598795	9.99889514970721
4933427D14Rik	Cluster_2	0.339629903152916	0.0955460557015693	22461042.5	0.534138815806902	4.83305133354918e-16	3.32578426858884e-15	23.5901851054671	16.644569660811
Crk	Cluster_2	0.315598062554948	0.0440888677590933	21776649	0.51786347446262	3.64306705478305e-05	0.000108288540054159	22.1265604821352	18.2466025853497
Ywhae	Cluster_2	0.288675466229679	0.0356538919081527	21635797.5	0.514513930316811	0.000601851490410901	0.0015132186446915	20.4907447266466	17.31852833941
Cpd	Cluster_2	0.302890495261638	0.0280030820841045	21657313	0.515025583491035	0.000448165601718351	0.00115423715504987	21.35170038743	17.7991382167716
Rab11fip4	Cluster_2	0.31188936965937	0.0367075957867279	21669062.5	0.515304994565402	0.000420388561236543	0.00108785637690162	21.825226000861	18.445475638051
Psmd11	Cluster_2	0.376093963902968	0.0825508028970073	22338405.5	0.531222424817744	2.97456951089333e-12	1.65090634128088e-11	26.302195436935	19.5724229366921
5530401A14Rik	Cluster_2	0.380749884267108	0.135691767166616	22817328.5	0.542611538394404	6.9030687049063e-24	6.83802459248925e-23	24.9246663796814	16.7219091813059
Gdpd1	Cluster_2	0.377443830023577	0.118032292848193	22710725	0.54007643490351	1.67920153841418e-20	1.44546165179393e-19	25.6995264743866	17.6886531874931
Ppm1e	Cluster_2	0.618425036994653	0.349049156746049	25786970	0.613231626227862	5.04650399681636e-149	3.6225895430891e-147	39.6900559621179	16.3462600817589
Ankfn1	Cluster_2	0.5057580725185	0.281187861850572	24127090.5	0.573758566573033	2.2193462505774e-88	8.1451007101709e-87	26.1300043047783	11.1589879571318
Car10	Cluster_2	1.27791825227322	0.940499655735879	29911879	0.71132475830627	0	0	57.0383125269049	16.7661031930173
Stat5b	Cluster_2	0.337206911077407	0.0732134377396124	22152328.5	0.526797387625953	4.2203991156385e-10	2.02328342422269e-09	23.2027550581145	17.6776046845652
Hexim2	Cluster_2	0.349319315783289	0.0683544434106878	22128483.5	0.526230337362684	1.906886148454e-09	8.68195300057502e-09	24.1928540680155	18.4896696497625
Dcaf7	Cluster_2	0.293493252141416	0.0840685785644186	22312405	0.530604115303375	1.18217537827393e-14	7.54250109200225e-14	20.6198880757641	14.4127720693846
Ccdc47	Cluster_2	0.300583956605354	0.0740901997577807	22199465	0.527918325547302	5.24966529932917e-12	2.86481232594001e-11	21.093413689195	15.2027400287261
Tex2	Cluster_2	0.296276336069934	0.0353610100692981	21680131	0.515568210998155	0.000224637454014064	0.000602943059324522	20.6629358588033	17.169373549884
Abca5	Cluster_2	0.401759618136826	0.143595180820681	23151170	0.550550515557962	6.25302645271215e-32	8.27725963013359e-31	27.550581145071	17.2135675615954
Ube2o	Cluster_2	0.407081202348512	0.171065446300871	23502677.5	0.55890960217637	4.46778238087088e-44	7.97398837856418e-43	28.1102023245803	16.340735830295
Gaa	Cluster_2	0.317633733901857	0.238776707358292	24415816	0.580624654674832	5.67156112384456e-173	5.31138439730155e-171	21.5669393026259	5.50767870953486
Aatk	Cluster_2	0.305947912818198	0.0667563813759096	22309373	0.530532012288142	2.04127276665441e-14	1.28377227837258e-13	21.3947481704692	14.5895481162302
Nploc4	Cluster_2	0.28441025666682	0.0686524359728889	22121394.5	0.526061756137424	7.91149296418101e-11	3.99497297339106e-10	20.3185535944899	14.8933819467462
Pcyt2	Cluster_2	0.362482077364857	0.119439766487204	22924188	0.545152729738827	7.79830939555749e-28	8.98045594350596e-27	25.1399052948773	15.5728648768092
Mafg	Cluster_2	0.303142670440784	0.0570381409009928	21968199	0.522418663304269	8.45160929647301e-08	3.34188239471069e-07	21.4377959535084	16.6721909181306
Kif3c	Cluster_2	0.312743291253276	0.034076858737966	21653902.5	0.514944479489237	0.000628139319486385	0.00157131258996479	22.1265604821352	18.7935034802784
Ddx1	Cluster_2	0.291752196090479	0.0499095266407429	21849626	0.519598916989882	2.25683384672237e-06	7.75191980024053e-06	20.5337925096857	16.3352115788311
Asap2	Cluster_2	0.338135146892877	0.113376685070191	22806019.5	0.542342602708629	3.2348647307279e-26	3.47934790674661e-25	23.331898407232	14.3961993149928
Taf1b	Cluster_2	0.348541763115691	0.0589212495388635	21910105.5	0.521037160495747	2.28954800093528e-06	7.85600856501168e-06	23.8915195867413	19.5889956910839
Snx6	Cluster_2	0.290617166409912	0.0542608099011898	21930377.5	0.521519242397068	1.59640589954148e-07	6.1468417138536e-07	20.4907447266466	15.9153684675726
Cfl2	Cluster_2	0.28838488675054	0.0509124727309741	21918955.5	0.521247619494696	1.72362625458693e-07	6.61636980412108e-07	20.1463624623332	15.5176223621699
Sec23a	Cluster_2	0.288011741573189	0.0599967420168813	21993321	0.523016081493149	1.6196791565422e-08	6.81452926823009e-08	20.4046491605682	15.589437631201
Nemf	Cluster_2	0.33696532519222	0.0571484572855038	21998462	0.523138337957962	1.33802090987061e-07	5.19862916698656e-07	23.8915195867413	18.7769307258866
Cdkl1	Cluster_2	0.352512524721734	0.189425619134861	23766593.5	0.565185703551116	2.13558625960962e-69	6.17010250006006e-68	24.3650452001722	11.3965307700807
Timm9	Cluster_2	0.330899213598209	0.0696319489534528	22065306	0.524727933587986	1.13965849966067e-08	4.86782051165676e-08	23.1597072750753	18.1803115677826
4930447C04Rik	Cluster_2	0.333255115596526	0.240698132303267	24236613.5	0.576363097752902	2.6713571129701e-144	1.83669890952944e-142	21.3947481704692	6.23135565130925
Slc38a6	Cluster_2	0.292897326737021	0.0683704920633337	22143019.5	0.526576013295872	4.40116567744612e-11	2.25880298311763e-10	20.6629358588033	15.1088277538394
Galnt16	Cluster_2	0.324850525158393	0.0718536184946703	22096535.5	0.525470592266818	1.07484646333515e-09	4.99561412437146e-09	21.7821782178218	16.5396088829964
Susd6	Cluster_2	0.33331086085285	0.026387402664316	21624758.5	0.514251415414055	0.00145699651603598	0.00343535786844254	23.5040895393887	19.9756932935587
Synj2bp	Cluster_2	0.304730121766135	0.104908708812283	22620705.5	0.537935710174035	4.01832123548237e-22	3.71193563107626e-21	21.5669393026259	13.8603469229919
Dlst	Cluster_2	0.288463674001641	0.0550236352429422	21974944.5	0.522579075866688	3.34362500357969e-08	1.37274803308972e-07	20.5768402927249	15.7164954148713
Nek9	Cluster_2	0.290307586938671	0.043196692018823	21838357.5	0.51933094442156	4.12576519688518e-06	1.37878063747424e-05	21.1795092552734	16.8544912164402
Kcnk10	Cluster_2	0.366495141869097	0.28041775472838	25015144.5	0.594877092658034	2.04319979686404e-236	3.20134045095188e-234	24.4511407662505	5.2259418848746
Spata7	Cluster_2	0.489104320262117	0.213631135407564	24086423.5	0.572791477747017	3.28487087010727e-59	7.98910012364149e-58	33.3189840723203	18.8321732405259
Wdr20	Cluster_2	0.296648801715554	0.0145667956245665	21525161.5	0.511882931242498	0.00618021805126589	0.0129726462894986	21.6099870856651	18.4786211468346
Cdc42bpb	Cluster_2	0.302769447598113	0.0576993111627059	21984370	0.522803220645738	4.0424121813223e-08	1.64636607084846e-07	21.2656048213517	16.3517843332228
Tmem196	Cluster_2	0.349859936158418	0.228360517283793	24165655	0.574675656523875	8.90187571577279e-122	4.74039427413456e-120	22.5139905294877	7.43564247044525
Gdi2	Cluster_2	0.313980061946271	0.0441558226693105	21821039.5	0.5189191106426	1.04997582584992e-05	3.3554336305598e-05	22.083512699096	17.8543807314109
Chrm3	Cluster_2	1.25052162699164	0.87788710785366	28931932	0.688020954391847	0	0	53.4222987516143	17.9759142636173
Ggps1	Cluster_2	0.325121270788902	0.0290720067579118	21528021.5	0.511950943981141	0.00715157285215717	0.0148546691683749	22.341799397331	19.6829079659706
Rala	Cluster_2	0.338902992634422	0.0863231839725926	22375897	0.532113998101256	3.68919739209166e-14	2.28489059308756e-13	23.7193284545846	17.0312672632858
D130043K22Rik	Cluster_2	0.288594559782291	0.0969745814932395	22421962.5	0.53320946691663	7.42343631107269e-18	5.62743015543395e-17	20.0172191132157	13.4184068058778
Spin1	Cluster_2	0.313630024505469	0.0477162230643565	21852908	0.519676965174577	5.07518891283457e-06	1.67816971052434e-05	22.341799397331	18.0643022870401
Auh	Cluster_2	0.312219627607275	0.0777701901064491	22301303.5	0.530340114108253	1.55735222790141e-13	9.31609932219291e-13	22.1696082651743	15.7441166721909
Simc1	Cluster_2	0.361064578198783	0.147910805516564	23220279.5	0.552193986313649	2.77516629131032e-38	4.33569843882086e-37	25.0968575118381	14.5564026074467
Cltb	Cluster_2	0.282945568267142	0.0975792899957889	22500411	0.535075025422734	4.29899294519028e-20	3.61465892888935e-19	20.103314679294	13.0482819577947
Fam193b	Cluster_2	0.357658178131783	0.0612686846751005	22025062	0.5237709039887	1.10025449503767e-07	4.31080716437577e-07	24.9246663796814	19.7933929952491
Gkap1	Cluster_2	0.331099371791703	0.122664658595368	22983277	0.546557906212146	2.82834295111496e-33	3.89255476253533e-32	23.073611708997	13.180863992929
Naa35	Cluster_2	0.308103977300479	0.066235404383446	22074018.5	0.524935122743731	1.85485067445039e-09	8.45685275326498e-09	21.4808437365476	16.2633963098
Zfp369	Cluster_2	0.312992020678592	0.0438176734725166	21757177.5	0.517400428993916	5.98038377464348e-05	0.000172784314907474	22.083512699096	18.3626118660921
Mblac2	Cluster_2	0.4097865235464	0.129483807524009	22922220.5	0.545105941255162	5.0415174688855e-24	5.03688088016488e-23	28.282393456737	19.1636283283615
Cox7c	Cluster_2	0.2997387348883	0.0293050006322528	21522519.5	0.511820102691626	0.0059243374559999	0.0124741024480577	20.6629358588033	18.0587780355762
Rasgrf2	Cluster_2	0.663692105114753	0.423637216600155	26252831.5	0.62431012848082	1.18395943485652e-188	1.36827085042461e-186	39.2595781317262	15.059109490664
Zfyve16	Cluster_2	0.329462769472761	0.136406260609737	23141804.5	0.550327797619583	8.25351754309667e-39	1.30573852781321e-37	23.3749461902712	13.0317092034029
Fam169a	Cluster_2	0.392959238954552	0.177969171069136	23559501.5	0.560260915414364	2.62100818516572e-49	5.30550663071744e-48	26.8187688334051	14.8491879350348
Gfm2	Cluster_2	0.298434506011396	0.0483661386087967	21842839.5	0.519437529419671	3.34159969835656e-06	1.12735749657806e-05	20.83512699096	16.7108606783781
Adamts6	Cluster_2	0.315247768677608	0.0203414119218024	21489510.5	0.511035126296564	0.0101047006156474	0.0204110693606018	20.6629358588033	17.998011269473
Ankrd55	Cluster_2	0.44164911088348	0.338239994287059	25772213.5	0.612880706655208	3.6715707801755e-268	6.95677277476277e-266	29.4446835987947	6.86664456966081
Lrrc3b	Cluster_2	0.29980764808166	0.100082007775902	22409306	0.532908486767456	2.85277721684806e-17	2.09679768825165e-16	20.2324580284115	13.7388133907855
Thoc7	Cluster_2	0.311318690050052	0.115994825879111	22820768	0.54269333203586	2.07118347894681e-28	2.43330459909433e-27	21.9974171330176	13.2029609987847
Gng2	Cluster_2	0.593777342998012	0.423953371253182	26808512	0.637524587437343	3.29409125964913e-294	7.6681738679975e-292	38.1833835557469	10.0762346702022
Fam149b	Cluster_2	0.33039099034229	0.0619878668714874	22062391.5	0.5246586248024	1.30515252177078e-08	5.53407763264504e-08	23.5471373224279	18.1968843221743
Usp54	Cluster_2	0.299377835907153	-0.0103180812638405	21458775.5	0.510304227162928	0.0160700738676298	0.0311221599326157	21.093413689195	17.8267594740913
Camk2g	Cluster_2	0.396239448116805	0.0765832493428779	22533515.5	0.535862272872529	4.19069915194353e-16	2.89353570681864e-15	26.9909599655618	18.6553971936803
Zmiz1	Cluster_2	0.362878214051464	0.130538295857775	23140244	0.550290687871802	1.3604959433836e-36	2.04137029442319e-35	24.8816185966423	14.0205502154458
Sfmbt1	Cluster_2	0.446260685701203	0.150168148049779	23220496	0.552199134830403	2.01417420265543e-31	2.6173021237855e-30	30.0043047783039	19.1304828195779
Glt8d1	Cluster_2	0.358558799653777	0.077135040414424	22266625	0.529515435871526	1.82248719404884e-11	9.59529202811823e-11	24.9677141627206	18.6995912053917
Capn7	Cluster_2	0.319882018854103	0.0759721146172228	22278303	0.529793146627427	1.03897782916087e-12	5.92377317221005e-12	22.8153250107619	16.4567451110375
Timm23	Cluster_2	0.301573786167596	0.0316451717711335	21629159.5	0.514356074177261	0.000846895806180116	0.00207865147788899	21.35170038743	18.0532537841123
Ercc6	Cluster_2	0.285247796556858	0.0202475989104124	21439266	0.509840278028466	0.0223197887955636	0.0418431843561562	20.4907447266466	18.21898132803
Fbxo34	Cluster_2	0.304824321336321	0.0323253699703974	21579177.5	0.513167468337098	0.00252785448214265	0.00572023174371817	21.6099870856651	18.7272124627113
Mphosph8	Cluster_2	0.306001756077386	0.0219892907493893	21442933	0.509927481774132	0.0232255186156382	0.0434212741902047	21.2656048213517	18.9426582698044
Ift88	Cluster_2	0.341024087664908	0.108536371585757	22724840.5	0.540412111061663	1.48485345579515e-22	1.39794128867919e-21	24.1498062849763	15.7717379295106
Xpo4	Cluster_2	0.342324244323523	0.0672112684894589	22115956.5	0.525932436811291	2.70987759579517e-09	1.21948233701967e-08	23.9776151528196	18.4178543807314
Ppp3cc	Cluster_2	0.29014525485402	0.0798517579724394	22353762.5	0.531587624687445	7.89769881163541e-16	5.36668065619679e-15	20.6198880757641	13.9653077008065
Dmtn	Cluster_2	0.294662645179665	0.0306109530341493	21501038	0.511309258060449	0.00920745268914542	0.0187403749150168	20.8781747739991	18.6056789305049
Sucla2	Cluster_2	0.34632812376175	0.0898483552962862	22412027	0.532973193991878	1.03764829679014e-14	6.65426170649167e-14	24.1067585019372	17.2356645674511
Klhl1	Cluster_2	0.707692770248977	0.583367210522485	27364441	0.650744955892312	0	0	37.0210934136892	7.89415534195117
Uchl3	Cluster_2	0.325809609737497	0.115968075636996	22731731	0.54057597182237	2.7167733949107e-24	2.7411654780229e-23	22.5570383125269	14.4182963208485
Gpc5	Cluster_2	0.675122749279615	0.0246247963350592	22398123.5	0.532642559337428	1.9537754980816e-14	1.23016892354095e-13	25.6134309083082	17.0644127720694
Dzip1	Cluster_2	0.37986130041875	0.185610945500026	23736038.5	0.564459084939492	1.36400730586616e-60	3.39854725521239e-59	26.2591476538958	13.2858247707436
Ubac2	Cluster_2	0.315916843662202	0.0263118837640944	21560391	0.512720712632719	0.00407368818539358	0.0088602174293898	22.4709427464486	19.4785106618053
Tm9sf2	Cluster_2	0.308151459521961	0.0514408842201148	21872494	0.520142733530894	1.96984781984742e-06	6.81211167750714e-06	21.5238915195867	17.2356645674511
Itgbl1	Cluster_2	0.303171854272284	0.0716137934374844	22091978	0.525362211827529	6.13332537918121e-10	2.91292734053506e-09	20.9212225570383	15.7883106839023
Lmbrd2	Cluster_2	0.330566662230423	0.0530942594395394	21850772	0.519626169646695	8.34433214665218e-06	2.6967650204224e-05	23.2027550581145	19.0752403049387
Drosha	Cluster_2	0.299514978285122	0.0518269405361213	21870655.5	0.520099012754671	1.82391122093409e-06	6.33162193121454e-06	21.2225570383125	17.0091702574301
Sema5a	Cluster_2	0.409070131069122	0.258065101773874	24017569	0.57115407106418	3.71290507149076e-103	1.60057640581857e-101	22.5139905294877	8.29742569881781
Stk3	Cluster_2	0.396077785879274	0.153084360338672	23483547	0.558454665918812	2.0640891375981e-46	3.89737340639178e-45	27.4644855789927	14.8105181747873
Ncald	Cluster_2	0.775112737893673	0.46050295813064	26553337.5	0.631456364857999	3.19968525068475e-185	3.52289669999379e-183	44.2531209642703	18.0035355209369
Zfpm2	Cluster_2	0.428089917155999	0.0717258577094845	22328851.5	0.530995224221591	4.67680227219828e-14	2.87037638514015e-13	23.2027550581145	15.6170588885206
Taf2	Cluster_2	0.327243517274815	0.0677495038309502	22065696	0.524737208052347	7.47672610349256e-09	3.24110805683457e-08	22.7292294446836	17.6113136669981
Tmem65	Cluster_2	0.359864312808844	0.20167904218166	23898099	0.568312993481764	1.47336038515035e-80	4.9096947803732e-79	24.1928540680155	10.4629322726771
Adcy8	Cluster_2	0.725788757249223	0.584387503197003	28094070.5	0.668096039979695	0	0	41.6702539819199	7.71737929510551
Efr3a	Cluster_2	0.367979539762952	0.22515568621343	24381426.5	0.579806849054002	1.9417501964799e-121	1.02397473953527e-119	25.2260008609557	8.7725113247155
Nrbp2	Cluster_2	0.322083603534519	0.168172118616987	23721538	0.564114253220367	5.89403386965138e-80	1.95209922573108e-78	22.4709427464486	8.97138437741686
Kifc2	Cluster_2	0.423612526224966	0.185099737157708	23685588.5	0.563259349742096	4.68166897616259e-50	9.59594917818483e-49	29.0572535514421	16.4733178654292
Cacng2	Cluster_2	0.383547629747066	0.114052900613955	22691474.5	0.53961864496461	2.65559095622002e-19	2.14434363883078e-18	26.56048213517	18.7272124627113
5031439G07Rik	Cluster_2	0.423712503015818	0.149636429577599	23312950.5	0.554397765510436	1.77777387292389e-36	2.65282282594274e-35	28.7128712871287	17.2356645674511
Brd1	Cluster_2	0.294086011163663	0.0368526007819702	21742493	0.517051221630067	5.53273035714853e-05	0.000160305549732815	21.093413689195	17.2246160645233
Cpne8	Cluster_2	0.421810916522808	0.154020534576285	22951829	0.545810051455204	1.21160039821163e-26	1.32860218632964e-25	26.0439087387	17.2798585791625
Yaf2	Cluster_2	0.38873565465866	0.123011014494214	22763585.5	0.541333493424857	9.78131645089996e-22	8.84498066411847e-21	25.9578131726216	17.616837918462
