p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.05741218886136e-05	0.310218056920092	0.429	0.331	1	Cluster_17	Ndfip2
8.5671658756751e-05	0.324592951008115	0.562	0.47	1	Cluster_17	Hecw1
9.1589434908907e-05	0.332836539467702	0.375	0.274	1	Cluster_17	Cntnap5c
9.6548424574094e-05	0.301712533349785	0.217	0.138	1	Cluster_17	Mdh2
0.000101367101535196	0.334613796775814	0.342	0.253	1	Cluster_17	Sms
0.000102778321662453	0.305959729457286	0.208	0.13	1	Cluster_17	Mmp24
0.00014483007946523	0.300228059166019	0.233	0.155	1	Cluster_17	Cbarp
0.000145751667409479	0.316293212418409	0.271	0.188	1	Cluster_17	Atp2b3
0.000225460710052322	0.37011332564379	0.342	0.258	1	Cluster_17	Lrfn2
0.000226951366506086	0.319684410809735	0.283	0.196	1	Cluster_17	Zfp612
0.000239584564885044	0.30151032039898	0.412	0.329	1	Cluster_17	Dtd1
0.00074593690666749	0.30968218544002	0.183	0.118	1	Cluster_17	St8sia1
0.000757339396102176	0.448938012684113	0.592	0.54	1	Cluster_17	Sorcs1
0.000824287990104164	0.376082458202851	0.446	0.37	1	Cluster_17	Ptprr
0.00139745504954301	0.335577994818577	0.604	0.525	1	Cluster_17	A330015K06Rik
0.00303178610198158	0.315055325586199	0.258	0.197	1	Cluster_17	G3bp2
0.00338966364151256	0.301146508169672	0.233	0.172	1	Cluster_17	Atp5l
0	2.44258051984781	0.948	0.233	0	Cluster_18	Khdrbs3
0	2.27325752468093	0.863	0.007	0	Cluster_18	Satb2
0	2.22325944191205	0.93	0.182	0	Cluster_18	Chrm3
0	1.90327073818976	0.636	0.048	0	Cluster_18	Shisa6
0	1.78090808373544	0.441	0.028	0	Cluster_18	Gm49678
0	1.68283635140813	0.721	0.068	0	Cluster_18	Hs3st2
0	1.67448436433465	0.753	0.043	0	Cluster_18	Tmem178
0	1.67012694797378	0.828	0.118	0	Cluster_18	Miat
0	1.64687734435908	0.808	0.055	0	Cluster_18	Slc17a7
0	1.61937669850732	0.793	0.109	0	Cluster_18	Tmem108
0	1.49682525395109	0.766	0.1	0	Cluster_18	Elavl4
0	1.48635813002467	0.848	0.131	0	Cluster_18	Kcnj6
0	1.46037404262167	0.643	0.084	0	Cluster_18	Galnt14
0	1.43800132535597	0.781	0.127	0	Cluster_18	Elavl2
0	1.43577424063562	0.633	0.002	0	Cluster_18	9130024F11Rik
0	1.30589598734096	0.618	0.03	0	Cluster_18	Gm38073
0	1.29480774696683	0.521	0.018	0	Cluster_18	Rai14
0	1.26352521559546	0.549	0.015	0	Cluster_18	Prss12
0	1.18805555629475	0.464	0.041	0	Cluster_18	Tmem163
0	1.05184792834364	0.332	0.012	0	Cluster_18	Nr4a2
0	1.03674423281007	0.544	0.037	0	Cluster_18	Vxn
0	1.02675627979148	0.449	0.016	0	Cluster_18	Neurod6
0	0.94526984725652	0.322	0.007	0	Cluster_18	Col12a1
0	0.917244334028791	0.421	0.02	0	Cluster_18	Gm37717
0	0.888957376332213	0.414	0.028	0	Cluster_18	Gm12296
0	0.884636762539202	0.359	0.013	0	Cluster_18	Cwh43
0	0.879581287718321	0.394	0.023	0	Cluster_18	Scube1
0	0.875666637600963	0.329	0.004	0	Cluster_18	Rspo2
0	0.843897506005193	0.274	0.001	0	Cluster_18	Ccn2
0	0.838576310654275	0.152	0.001	0	Cluster_18	Olfr111
0	0.591338372422458	0.217	0.004	0	Cluster_18	Myocd
0	0.517762927906864	0.237	0.005	0	Cluster_18	Gm15270
0	0.487632173745137	0.127	0.002	0	Cluster_18	Fap
0	0.480893083740555	0.185	0.001	0	Cluster_18	Gm40518
0	0.434744381594131	0.187	0.004	0	Cluster_18	Arhgap25
0	0.38145470593259	0.147	0.001	0	Cluster_18	Trabd2b
0	0.336558717324738	0.13	0.001	0	Cluster_18	Gm36251
2.05149467629034e-297	0.423712508668297	0.187	0.006	1.13585105742167e-292	Cluster_18	Gm49677
6.83646658248235e-294	1.82657212737118	0.84	0.171	3.78514645272301e-289	Cluster_18	Pcsk5
4.0314320884732e-291	0.787451801302129	0.409	0.035	2.23208300442496e-286	Cluster_18	Tshz3
6.87781208531098e-289	1.83205330543375	0.913	0.214	3.80803821727413e-284	Cluster_18	Kcnt2
7.95823668056995e-284	1.07675644242752	0.756	0.119	4.40623690293116e-279	Cluster_18	Gm32509
9.83411982038258e-275	1.86873090792406	0.818	0.168	5.44485712095122e-270	Cluster_18	Thsd7b
4.60956601402178e-272	2.0920492375674	0.923	0.239	2.55217841498344e-267	Cluster_18	Tmem132d
1.32950021275824e-270	1.0573171855127	0.613	0.087	7.36104382797856e-266	Cluster_18	Antxr1
2.34328278307891e-265	1.43140086682859	0.97	0.234	1.2974053785073e-260	Cluster_18	Dscam
3.25888247364798e-265	0.670716606755475	0.307	0.022	1.80434545918468e-260	Cluster_18	Gm34583
2.95867916363264e-264	1.80063719603012	0.848	0.188	1.63813189252848e-259	Cluster_18	Dlc1
2.33380860920631e-262	0.509389325893715	0.267	0.016	1.29215981265926e-257	Cluster_18	Nptx1
9.4660555764632e-260	0.47083952660924	0.237	0.013	5.24107099102038e-255	Cluster_18	Tbr1
1.58926672352516e-259	0.957381499800971	0.531	0.068	8.79929306814175e-255	Cluster_18	4930590L20Rik
3.62159043440547e-258	0.742887571502938	0.382	0.035	2.00516597581728e-253	Cluster_18	Gm48957
7.11247910601062e-254	1.59562766065351	0.688	0.117	3.9379663066249e-249	Cluster_18	Cadps2
1.23197516978569e-251	0.32081638506967	0.157	0.005	6.82107692255245e-247	Cluster_18	Gm11549
5.35569558553202e-251	0.519494468295745	0.262	0.016	2.96528797484151e-246	Cluster_18	Neurod2
1.03714243126322e-250	1.00704850102236	0.631	0.096	5.74234649917505e-246	Cluster_18	Ncald
2.07252970907365e-250	2.48486811378225	0.953	0.322	1.14749752402281e-245	Cluster_18	Cdh13
4.42191886450998e-246	0.906584254572769	0.466	0.055	2.44828381771324e-241	Cluster_18	Gm2824
2.68616073101213e-245	1.86236653412774	0.259	0.017	1.48724661193949e-240	Cluster_18	Npsr1
3.75384907245604e-245	0.820305359813698	0.546	0.071	2.07839361594674e-240	Cluster_18	Hivep1
4.51949390646487e-243	0.853209717696259	0.431	0.047	2.50230819119241e-238	Cluster_18	Rspo3
4.94642229152631e-241	0.981714726206742	0.599	0.087	2.73868563014937e-236	Cluster_18	Chrm2
6.36105468101717e-239	1.67875322090868	0.693	0.139	3.52192514523877e-234	Cluster_18	Sdk2
1.67841641476553e-238	1.33539730416809	0.948	0.21	9.29288816363233e-234	Cluster_18	Sox5
3.67290897714898e-235	1.00665521342565	0.673	0.116	2.03357951337808e-230	Cluster_18	Nrp2
3.50609861588167e-227	0.686140134103146	0.372	0.037	1.9412216206552e-222	Cluster_18	Galnt9
1.73579512695468e-223	2.66494127924416	0.985	0.509	9.61057687940996e-219	Cluster_18	Etl4
1.68465491284e-222	0.837413932763423	0.504	0.069	9.32742885592125e-218	Cluster_18	Olfm1
4.63468271238663e-220	0.906549190402999	0.544	0.082	2.5660847773671e-215	Cluster_18	Fmn1
1.08815143027533e-218	1.86833300156347	0.998	0.484	6.02476802400544e-214	Cluster_18	Prickle1
1.31364236457051e-218	0.497660800195249	0.274	0.021	7.27324367991753e-214	Cluster_18	Tmem132a
7.68710890308114e-218	0.636933552858471	0.294	0.024	4.25612158636894e-213	Cluster_18	Lypd6b
3.85664377795937e-213	1.91267559928918	1	0.454	2.13530796054276e-208	Cluster_18	Pde1a
2.96219358297973e-208	1.4641696558254	0.766	0.172	1.64007772108839e-203	Cluster_18	Cpne4
7.81073463196271e-208	0.752880522982465	0.382	0.043	4.3245694436788e-203	Cluster_18	Ptpru
2.74964251596722e-205	1.01001473289596	0.529	0.084	1.52239457181557e-200	Cluster_18	4930447C04Rik
3.18575055915604e-204	0.767011997950645	0.566	0.09	1.76385451208793e-199	Cluster_18	Stmn1
9.54353305994314e-201	3.43063487787853	0.97	0.717	5.28396794929872e-196	Cluster_18	Dpp10
4.6090696064156e-200	1.68650788867334	1	0.8	2.55190356898412e-195	Cluster_18	Ptprd
4.8731948528891e-200	1.20032155405427	0.746	0.172	2.69814179419911e-195	Cluster_18	Mpped1
4.79177279307957e-199	1.89599236888177	0.998	0.696	2.65306084234436e-194	Cluster_18	Pde4d
1.31248132677006e-198	1.75257110706886	0.96	0.424	7.26681536192777e-194	Cluster_18	Csmd2
1.42060658463349e-198	1.47716221059912	0.788	0.2	7.86547247714024e-194	Cluster_18	Sulf1
1.66695016453365e-198	1.78928178332388	0.998	0.673	9.22940297597348e-194	Cluster_18	Nrg3
2.60441942953947e-197	1.71164908573509	0.995	0.48	1.44198890555312e-192	Cluster_18	Agbl4
4.08616876173899e-196	1.41006042270289	0.923	0.261	2.26238905831203e-191	Cluster_18	Nfib
1.31954111481788e-195	0.300346352594562	0.11	0.003	7.30590329041218e-191	Cluster_18	Gm49267
5.72556248237234e-195	1.50195815517976	0.88	0.267	3.1700721796151e-190	Cluster_18	Grik3
1.05647174241309e-193	0.551738591449467	0.312	0.03	5.84936709621857e-189	Cluster_18	Hes1
1.97114525996994e-191	0.78154913415962	0.461	0.067	1.09136399608756e-186	Cluster_18	Gm17171
1.9270287435863e-189	1.20504652669924	0.791	0.198	1.06693800446143e-184	Cluster_18	Grik4
3.35419735780711e-189	0.928370413241125	0.636	0.119	1.85711845109706e-184	Cluster_18	Efr3a
1.12382694625626e-186	1.0630145103827	0.618	0.124	6.22229265333704e-182	Cluster_18	Igsf21
2.36387885679523e-186	0.958707883207284	0.556	0.1	1.30880880664182e-181	Cluster_18	Rph3a
6.10526826699747e-184	0.538884900511539	0.287	0.027	3.38030388138849e-179	Cluster_18	4933432K03Rik
1.3815453370515e-176	0.445558295841151	0.209	0.015	7.64920206765302e-172	Cluster_18	Ttc9b
6.16737821667229e-176	0.555607722638604	0.155	0.008	3.41469229722495e-171	Cluster_18	Rxfp1
7.17731899652943e-176	0.977169837555183	0.638	0.135	3.97386620880845e-171	Cluster_18	Stmn2
3.86443877948512e-175	0.660769709461758	0.377	0.048	2.13962381903752e-170	Cluster_18	Atp10a
4.15515400312474e-174	1.57316646464781	1	0.763	2.30058411691007e-169	Cluster_18	Nav3
2.32233066241564e-173	1.96385320385335	0.975	0.592	1.28580481785967e-168	Cluster_18	Mmp16
4.30299985392705e-173	0.616157001588088	0.332	0.039	2.38244192912379e-168	Cluster_18	Gm13963
7.99880820195038e-173	1.5000419809039	0.983	0.433	4.42870013717387e-168	Cluster_18	Nrg3os
1.02773237817135e-172	1.02968844430986	0.471	0.075	5.69024585822134e-168	Cluster_18	Vwc2l
2.9442793535749e-172	0.655559765792377	0.411	0.058	1.63015914969381e-167	Cluster_18	Sulf2
6.7027160783218e-172	0.491278046951083	0.234	0.02	3.71109281108443e-167	Cluster_18	Kcnmb4os2
8.11907535786681e-172	0.627363761315011	0.389	0.052	4.49528845339012e-167	Cluster_18	Adgra1
2.43900567836515e-171	2.53827874488422	0.905	0.413	1.35040427394044e-166	Cluster_18	Hs3st4
3.73524850589776e-171	0.559781868285995	0.277	0.027	2.06809504026041e-166	Cluster_18	Slc16a10
1.05959812076959e-170	1.21924226211411	0.918	0.299	5.86667691526497e-166	Cluster_18	Kcnj3
1.20929583870348e-170	1.39703230337628	0.963	0.378	6.69550827014955e-166	Cluster_18	Gm20642
1.58285235920788e-170	0.84478739589513	0.501	0.087	8.76377865722629e-166	Cluster_18	Sel1l3
2.2122043775142e-170	1.169971492076	0.925	0.306	1.22483119769829e-165	Cluster_18	Xylt1
2.88840334968382e-169	0.782860509484532	0.501	0.084	1.59922228261944e-164	Cluster_18	Gng2
1.8208939217612e-168	1.27617467301345	0.591	0.121	1.00817433766152e-163	Cluster_18	Cntnap4
4.13286852680163e-168	0.963988477192714	0.551	0.108	2.28824531723426e-163	Cluster_18	Kcnmb4
4.63526808334002e-167	0.99388546789389	0.963	0.301	2.56640887970287e-162	Cluster_18	Ppm1e
5.08340419160369e-166	0.304871214983132	0.17	0.01	2.81452839876522e-161	Cluster_18	Tubb4b
2.03199142629164e-163	1.31999543880141	0.898	0.323	1.12505269299489e-158	Cluster_18	Sv2b
4.77744295750089e-162	0.533478201122126	0.334	0.041	2.64512684227952e-157	Cluster_18	Kcnk9
7.61554744251337e-159	0.487996082456048	0.307	0.035	4.21650015249638e-154	Cluster_18	Efhd2
1.39132565361141e-158	0.551504924679074	0.274	0.029	7.7033527463503e-154	Cluster_18	Angpt1
1.76943740921187e-157	0.632067525479504	0.379	0.054	9.79684410358334e-153	Cluster_18	St8sia5
2.75695852535815e-157	0.724049441876651	0.464	0.079	1.52644522673504e-152	Cluster_18	Stx1a
1.77779092680114e-154	0.923458083024687	0.461	0.082	9.84309502441987e-150	Cluster_18	Glra2
4.92666174896353e-154	1.06197668157111	0.783	0.219	2.72774481054864e-149	Cluster_18	Vsnl1
1.52684491037681e-151	0.487483176047205	0.327	0.041	8.45368221528331e-147	Cluster_18	Me1
7.43982475340828e-150	1.02811958127102	1	0.808	4.11920777121956e-145	Cluster_18	Snhg11
3.63053479676703e-149	1.77744561729704	0.723	0.214	2.010118200926e-144	Cluster_18	Sdk1
3.4598290512793e-148	0.490444580199952	0.279	0.032	1.91560355082181e-143	Cluster_18	Necab3
4.46027945680669e-147	1.31178048269909	0.788	0.256	2.46952292685016e-142	Cluster_18	Serpini1
6.63299975812085e-147	1.45847336445035	0.269	0.031	3.67249297607877e-142	Cluster_18	Fbxl7
1.23090803316853e-146	0.441461445789262	0.224	0.021	6.81516850724418e-142	Cluster_18	Gm48956
2.54070626461611e-145	0.872866035273604	0.489	0.096	1.40671283753e-140	Cluster_18	Adcy1
9.55354651308545e-145	0.458501712309502	0.237	0.024	5.28951209790002e-140	Cluster_18	Cck
1.38388509126171e-144	0.838013686448966	0.521	0.108	7.66215658478872e-140	Cluster_18	Rab26
5.87977739638536e-144	1.24834651312201	0.998	0.706	3.25545635105668e-139	Cluster_18	Rims1
1.1953944838934e-141	1.40593274998293	0.98	0.587	6.61854063897258e-137	Cluster_18	Oxr1
8.50342109596941e-140	0.864311517531033	0.531	0.113	4.70808915820538e-135	Cluster_18	Pls3
5.40014622515071e-139	1.25826159053076	0.99	0.493	2.98989896047919e-134	Cluster_18	Kcnh7
8.79803926833904e-139	0.66357771305698	0.329	0.047	4.87121040170128e-134	Cluster_18	Chrd
1.21648032393214e-136	0.320546349741641	0.172	0.013	6.7352866095151e-132	Cluster_18	Pamr1
1.65379374271152e-135	1.28113238585488	0.998	0.779	9.15655981527085e-131	Cluster_18	Opcml
1.91165756564699e-134	0.350209018375437	0.142	0.009	1.05842744437177e-129	Cluster_18	Prss35
2.95928027517963e-134	1.32428156383964	0.973	0.595	1.63846470995871e-129	Cluster_18	Ext1
2.02487065025968e-133	0.330665828289501	0.182	0.015	1.12111013292928e-128	Cluster_18	Fxyd7
2.17730732718056e-132	0.373460609937767	0.229	0.024	1.20550974784006e-127	Cluster_18	Gm41505
2.58356585593633e-131	0.464739877308357	0.262	0.031	1.43044290745627e-126	Cluster_18	Gfra2
2.78108000474768e-131	1.30219330031554	0.93	0.474	1.53980056622865e-126	Cluster_18	Sh3gl2
2.36477380313132e-130	1.23483465756422	0.993	0.532	1.30930431157972e-125	Cluster_18	Slc8a1
5.65973394937319e-130	1.01457968987473	0.853	0.297	3.13362489574945e-125	Cluster_18	Sobp
5.60737249084498e-126	0.908017769556707	0.601	0.148	3.10463392700614e-121	Cluster_18	Spon1
1.02875866487149e-125	0.619027014477412	0.387	0.068	5.69592809979396e-121	Cluster_18	Fhl2
1.51264080670812e-125	1.20715428294687	0.998	0.534	8.37503835450086e-121	Cluster_18	Fam155a
1.27938265053307e-123	0.921603111166866	0.663	0.192	7.08355792120645e-119	Cluster_18	St6gal2
3.11954779110322e-123	1.17642628173907	1	0.929	1.72720002550012e-118	Cluster_18	Nrxn1
8.45787579286698e-123	1.14472857920622	0.948	0.457	4.68287209023666e-118	Cluster_18	Astn2
7.24870175508561e-122	2.29957242182588	0.995	0.728	4.01338870073825e-117	Cluster_18	Frmpd4
1.27601241528789e-121	0.900846030383252	0.379	0.068	7.06489793972446e-117	Cluster_18	Nwd2
2.47500131784299e-121	0.646665290453057	0.613	0.15	1.37033397965013e-116	Cluster_18	Stmn3
5.64571246099434e-121	0.90075701574976	0.646	0.181	3.12586161827874e-116	Cluster_18	Atp2b4
3.77553631918572e-120	1.13316047544308	0.908	0.366	2.09040119384356e-115	Cluster_18	Pdzrn4
5.62835534912745e-120	1.06310170714325	0.751	0.254	3.1162515061514e-115	Cluster_18	Chl1
1.47738892270274e-119	0.991266171355625	0.748	0.25	8.17985924832825e-115	Cluster_18	Lrfn2
2.27613807104771e-118	0.60401155297899	0.496	0.106	1.26022936579699e-113	Cluster_18	Gng12
5.23678093433535e-118	1.00264748933234	0.853	0.317	2.89944849991345e-113	Cluster_18	Basp1
2.51068832917445e-117	0.800730848818596	0.559	0.138	1.39009280721402e-112	Cluster_18	Ipcef1
4.04060385813467e-117	0.882399261243973	1	0.863	2.23716113813342e-112	Cluster_18	Csmd1
4.22232771365149e-117	0.976759131461114	0.843	0.327	2.33777618521742e-112	Cluster_18	Gabbr2
6.67312457345742e-117	0.77468822916775	0.596	0.149	3.69470888258617e-112	Cluster_18	Sphkap
2.21601438765963e-116	0.367901809247638	0.212	0.023	1.22694068601551e-111	Cluster_18	Arhgdig
2.56982051669676e-116	0.49461922795652	0.387	0.071	1.42283252547949e-111	Cluster_18	Gde1
4.13392261788946e-116	1.32086709437087	0.883	0.396	2.28882893584686e-111	Cluster_18	Egfem1
5.56302953620074e-116	0.859050160558797	0.638	0.169	3.08008256330827e-111	Cluster_18	Grm8
9.5351372122314e-116	0.834902667034153	0.618	0.167	5.27931942029616e-111	Cluster_18	Runx2
4.14119436628906e-115	2.0527546707362	0.905	0.535	2.29285508478326e-110	Cluster_18	Cdh18
1.25913692533893e-114	0.486664122611861	0.282	0.04	6.97146341452403e-110	Cluster_18	Pcsk1
4.05418033515316e-114	0.449986221395286	0.262	0.036	2.24467802616425e-109	Cluster_18	Rad51ap2
4.06812920785568e-113	0.700417423407173	0.374	0.07	2.25240109851345e-108	Cluster_18	St3gal1
4.89452688518691e-113	0.827014725120924	0.277	0.041	2.70995270052143e-108	Cluster_18	Ntng2
3.07357106740641e-112	0.998970962652584	0.843	0.332	1.70174409289091e-107	Cluster_18	Srcin1
6.40122909950059e-112	1.09042990059587	0.9	0.389	3.54416851552049e-107	Cluster_18	Slc35f4
5.32385594458295e-111	0.331049205880124	0.17	0.016	2.94765932083724e-106	Cluster_18	Fbln2
1.06409790851316e-110	0.950345409101587	1	0.869	5.89159089006481e-106	Cluster_18	Strbp
3.39119906690031e-110	0.404831689027	0.229	0.029	1.87760518737069e-105	Cluster_18	Mapk11
9.20444619350193e-110	0.633798468792508	0.554	0.135	5.09622572395622e-105	Cluster_18	Sez6l
7.61162612775699e-109	0.879897114979087	1	0.836	4.21432903815521e-104	Cluster_18	Kalrn
1.53503132525467e-108	0.565929338982541	0.334	0.057	8.49900793853751e-104	Cluster_18	Vwc2
1.30430153760061e-107	0.498838371577535	0.394	0.077	7.22152632323328e-103	Cluster_18	Camk1
5.52923123528043e-107	0.497433136146947	0.337	0.059	3.06136945803772e-102	Cluster_18	2900026A02Rik
7.52207391645457e-107	0.481016263034573	0.461	0.098	4.1647466653234e-102	Cluster_18	Nfix
5.78577686406133e-106	1.15616887410074	0.99	0.668	3.20341107632484e-101	Cluster_18	Gm26871
2.39746355590895e-105	0.797793367436204	0.643	0.192	1.32740364700011e-100	Cluster_18	D130043K22Rik
4.6679937912394e-105	0.358494009476354	0.17	0.017	2.58452812239552e-100	Cluster_18	Cdh24
1.41627939026117e-104	0.467022005145708	0.339	0.06	7.84151410005901e-100	Cluster_18	Tubb2a
4.75045993863357e-103	0.965855777157604	0.883	0.363	2.63018715422325e-98	Cluster_18	Adcy2
5.42197277058913e-103	0.590251527018777	0.379	0.076	3.00198366389208e-98	Cluster_18	Cnih3
1.64228537753633e-102	0.959760901002833	0.978	0.666	9.09284144980538e-98	Cluster_18	Ptk2
2.81308408510127e-102	0.510341843535703	0.217	0.028	1.55752026539802e-97	Cluster_18	Skap1
1.28313224875369e-101	0.547236844482098	0.459	0.103	7.10431832167453e-97	Cluster_18	A830082K12Rik
2.25830575068227e-101	0.332951031419198	0.195	0.022	1.25035614498025e-96	Cluster_18	Arhgef37
2.93604308201067e-101	0.485616964629206	0.329	0.059	1.62559897321685e-96	Cluster_18	Ptpn3
4.22892093478985e-101	0.439178741746035	0.272	0.042	2.3414266539651e-96	Cluster_18	Syt13
3.60664558670392e-100	0.880285909169348	0.995	0.812	1.99689146199036e-95	Cluster_18	Kcnma1
1.52075895429989e-98	0.922001320891746	0.589	0.18	8.41998610227218e-94	Cluster_18	Osbpl10
1.78710443300545e-98	1.03684509169896	0.963	0.52	9.89466111422127e-94	Cluster_18	Ptprg
4.1234898265796e-98	0.910880737023166	0.998	0.808	2.28305261228233e-93	Cluster_18	Ahi1
9.1373988921421e-98	0.853228802051779	0.84	0.337	5.05910364461232e-93	Cluster_18	Apba2
8.55646701009188e-97	0.62770397881066	0.367	0.076	4.73745908947757e-92	Cluster_18	Il1rapl2
8.75440145713786e-97	0.384491786128589	0.529	0.129	4.84704945477352e-92	Cluster_18	Grk3
6.54962820301724e-96	0.828591803316435	1	0.782	3.62633264716456e-91	Cluster_18	Arpp21
6.95078317119108e-96	0.978813526262065	0.768	0.296	3.84844011839337e-91	Cluster_18	Gm28376
7.87302366150302e-96	0.702850880828044	0.554	0.155	4.35905701066438e-91	Cluster_18	Dip2a
8.56206019284978e-96	1.32612689336213	0.86	0.445	4.74055586697514e-91	Cluster_18	Olfm3
3.97129181806787e-95	0.939346745445896	0.958	0.57	2.19878514090964e-90	Cluster_18	Ryr2
4.22465638135416e-95	0.860579610878957	0.618	0.2	2.33906549866436e-90	Cluster_18	Srrm4
9.78365695345915e-95	1.04288531850103	0.915	0.482	5.41691734542173e-90	Cluster_18	Spock1
1.17607588636839e-94	0.956294085521137	0.519	0.142	6.51157936005589e-90	Cluster_18	Trhde
1.64868166227283e-94	1.24074920978535	0.925	0.585	9.12825575950596e-90	Cluster_18	Fut9
1.97409712925348e-94	0.773713048072089	0.748	0.27	1.09299835755377e-89	Cluster_18	Osbpl1a
3.30952275924946e-94	1.46457611165322	0.516	0.15	1.83238346611365e-89	Cluster_18	Zfpm2
2.29263871434928e-93	0.689640330971253	0.519	0.142	1.26936527697377e-88	Cluster_18	B3galt2
2.86879562164389e-93	1.02677650148994	0.98	0.592	1.58836607183557e-88	Cluster_18	Ralyl
3.43115713257733e-93	0.509337908977269	0.369	0.077	1.89972876959409e-88	Cluster_18	Larp1b
3.40356693646553e-92	0.799313549987887	0.945	0.547	1.88445290571287e-87	Cluster_18	Tnr
3.52743110544863e-91	0.762185972431655	1	0.809	1.95303278015374e-86	Cluster_18	Syt1
4.06425397735574e-91	0.893832537725142	0.768	0.306	2.25025549964255e-86	Cluster_18	Arhgap44
5.41257828613827e-91	0.488731835027129	0.319	0.061	2.99678221968618e-86	Cluster_18	Pla2g4e
1.38202001376601e-90	0.877239431152896	0.995	0.665	7.65183021021827e-86	Cluster_18	Cadps
2.65335651919022e-90	1.01074855496494	0.766	0.324	1.46908390398005e-85	Cluster_18	Brinp2
2.67090496045787e-90	0.564796410169611	0.504	0.133	1.47879994945671e-85	Cluster_18	Nck2
2.6751196888864e-90	0.610157315523832	0.347	0.07	1.48113351814573e-85	Cluster_18	Sema5a
3.49612042665184e-90	0.333079339209163	0.207	0.028	1.93569699662433e-85	Cluster_18	Fxyd6
7.21024832323834e-90	0.639685142137164	0.449	0.114	3.99209818912737e-85	Cluster_18	Gm42303
1.07108794023228e-89	0.993628901494089	0.898	0.493	5.93029259868409e-85	Cluster_18	Asap1
2.50983767553702e-87	0.718690640060535	0.756	0.284	1.38962182581458e-82	Cluster_18	Arap2
3.0184851784306e-87	0.888531953690173	0.81	0.347	1.67124468874167e-82	Cluster_18	Gm46367
4.84382965229818e-87	0.758643419301444	0.591	0.186	2.68188316358793e-82	Cluster_18	Osbpl3
8.08326225200106e-87	0.461790800046652	0.342	0.071	4.47545981106543e-82	Cluster_18	Faah
5.95079798498636e-86	0.536255684958224	0.818	0.312	3.2947783203474e-81	Cluster_18	Mast4
7.6978116380215e-86	0.790564469434703	0.579	0.189	4.26204736962336e-81	Cluster_18	Lingo1
9.53551612946383e-86	0.606715197709991	0.317	0.064	5.27952921540024e-81	Cluster_18	Pou6f2
1.67380750269766e-85	0.514457024918493	0.304	0.059	9.26737000018613e-81	Cluster_18	Chga
2.1125981842127e-85	0.88436008978911	1	0.766	1.16968223665304e-80	Cluster_18	Celf4
2.25537219424954e-85	0.661703026601026	0.446	0.117	1.24873192279014e-80	Cluster_18	Lrrc3b
3.59228809880069e-85	0.408288242130347	0.172	0.021	1.98894215166298e-80	Cluster_18	Gm16036
1.02711304655168e-84	0.912246096142629	0.953	0.614	5.6868168048427e-80	Cluster_18	Otud7a
1.8857059515996e-84	0.522532154174947	0.309	0.062	1.04405881422215e-79	Cluster_18	Slc6a7
3.99039900040073e-84	1.03274812045491	0.606	0.203	2.20936421455187e-79	Cluster_18	Tox
1.21537317339833e-82	1.22938132619039	0.152	0.017	6.72915664915456e-78	Cluster_18	Spag16
3.90186000177719e-82	0.350344809702343	0.224	0.035	2.16034282718397e-77	Cluster_18	Gm32014
4.01918168006742e-82	0.450581843497423	0.307	0.061	2.22530032080293e-77	Cluster_18	Vwa5b2
4.01981332009884e-81	0.4685289552389	0.394	0.094	2.22565004093912e-76	Cluster_18	Slitrk1
1.74581195271801e-80	0.824404937316132	0.983	0.719	9.6660370386138e-76	Cluster_18	Epha5
1.76222258156411e-80	0.734728139560631	0.579	0.191	9.75689776734603e-76	Cluster_18	B3gat1
3.86483329061412e-80	0.478250866658771	0.277	0.053	2.13984224801432e-75	Cluster_18	Sec24d
1.27490693830782e-79	0.54832411830206	0.397	0.098	7.05877724532889e-75	Cluster_18	Tmsb10
1.45073343607132e-79	0.54016446389555	0.234	0.039	8.03227581549609e-75	Cluster_18	Gm45904
1.52801849952554e-79	0.375327773759777	0.279	0.053	8.46018002632305e-75	Cluster_18	Olfm2
6.9177289581836e-79	0.415465708943341	0.277	0.053	3.83013899227751e-74	Cluster_18	Map1lc3a
1.3798295981657e-78	0.560218159170317	0.327	0.072	7.63970253616404e-74	Cluster_18	Slit1
1.60430024627139e-78	0.449075864639567	0.307	0.063	8.88252917353079e-74	Cluster_18	Efcab6
1.1892455220291e-77	0.932561351280078	0.9	0.494	6.5844956818185e-73	Cluster_18	D430041D05Rik
7.87824533684985e-77	0.876578747479684	0.267	0.051	4.36194809565365e-72	Cluster_18	Egfp
2.53403719044842e-76	0.66083188334448	0.519	0.162	1.40302037123558e-71	Cluster_18	Unc13b
1.25872298922618e-75	1.06859377938824	0.933	0.621	6.9691715744486e-71	Cluster_18	Tenm1
3.14866269846389e-75	0.635400287452544	0.848	0.352	1.7433200762585e-70	Cluster_18	Cdk14
1.73874543319989e-74	0.730247276374142	0.993	0.71	9.62691183999783e-70	Cluster_18	Cacna1d
2.29565075258926e-74	0.700915364686577	0.496	0.149	1.2710329521861e-69	Cluster_18	Pdgfc
2.3395881203372e-74	0.763321313998193	0.995	0.782	1.2953597545871e-69	Cluster_18	Snap25
7.26947734222275e-74	0.481426539415318	0.339	0.078	4.02489152006847e-69	Cluster_18	Arhgap26
1.23413291682022e-73	1.07230310914546	0.933	0.597	6.83302372055849e-69	Cluster_18	Cntn4
1.68244789043376e-73	0.516732132249435	0.479	0.137	9.31520923496459e-69	Cluster_18	Sema5b
