p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
7.55265585475646e-29	0.398657776094815	0.472	0.311	1.6250294337094e-24	Cluster_11	Myh10
9.71482069058324e-29	0.375103514592444	0.707	0.538	2.09024081978589e-24	Cluster_11	Mical3
1.05978355253317e-28	0.403569129655856	0.291	0.162	2.28023029163036e-24	Cluster_11	Rnf227
1.15877470611285e-28	0.378893542304546	0.465	0.304	2.4932196576724e-24	Cluster_11	Gnb5
1.25595021384084e-28	0.32454214572706	0.819	0.626	2.70230248009995e-24	Cluster_11	Trerf1
1.44900290265716e-28	0.40009200015302	0.495	0.326	3.11767464535715e-24	Cluster_11	Ngef
1.60372141577918e-28	0.348460047191465	0.674	0.478	3.45056699819049e-24	Cluster_11	Ptpn5
1.90721349370128e-28	0.389342553994601	0.573	0.404	4.10356055304768e-24	Cluster_11	Scg5
2.70648228267809e-28	0.381757473443334	0.452	0.292	5.82326727941018e-24	Cluster_11	Car11
3.18316111765243e-28	0.335385744094762	0.266	0.142	6.84888946074097e-24	Cluster_11	Slc7a8
4.07027046965138e-28	0.353836404863723	0.372	0.221	8.75759394250191e-24	Cluster_11	Cxxc4
5.83865597866261e-28	0.353760136391579	0.668	0.487	1.25624522036905e-23	Cluster_11	Ksr2
7.59894919531751e-28	0.368422413752401	0.596	0.422	1.63498990886452e-23	Cluster_11	Cdkl5
1.07560278213811e-27	0.397776448001161	0.451	0.293	2.31426694604835e-23	Cluster_11	Dlgap3
1.15150283796048e-27	0.352169698297497	0.576	0.398	2.47757350615577e-23	Cluster_11	Epb41
1.24798359630597e-27	0.337376378748192	0.285	0.155	2.68516150581192e-23	Cluster_11	Neurl1a
1.27917574769272e-27	0.420936079508511	0.437	0.284	2.75227453873566e-23	Cluster_11	Prkag2
1.37052646058399e-27	0.314279815866326	0.846	0.686	2.94882473259251e-23	Cluster_11	Nebl
1.99765372546127e-27	0.344895937282919	0.227	0.114	4.29815175570246e-23	Cluster_11	Bex1
2.00272049963097e-27	0.39890053912674	0.427	0.279	4.309053427006e-23	Cluster_11	Eno2
2.00918630876386e-27	0.335590473843708	0.444	0.281	4.32296526193632e-23	Cluster_11	Mapk8
2.04475858169402e-27	0.332495831089314	0.232	0.118	4.39950256437286e-23	Cluster_11	Dlg3
2.37574738379304e-27	0.346638607508903	0.506	0.335	5.1116580709691e-23	Cluster_11	Slc25a27
2.89385682534095e-27	0.313785978756326	0.323	0.185	6.22642234540358e-23	Cluster_11	Syp
7.08304943381769e-27	0.398146367968301	0.291	0.164	1.52398891618022e-22	Cluster_11	Tceal5
7.86400410564427e-27	0.326280757255416	0.711	0.554	1.69201912337042e-22	Cluster_11	R3hdm2
8.4319983431656e-27	0.303400471132874	0.254	0.135	1.81422876351551e-22	Cluster_11	Fkbp5
1.81656660662736e-26	0.35492075002241	0.388	0.241	3.90852471081943e-22	Cluster_11	Mtch1
3.14784793829363e-26	0.394234597510346	0.342	0.203	6.77290962403258e-22	Cluster_11	Clmp
4.11141635845795e-26	0.346210862416353	0.727	0.541	8.84612343685814e-22	Cluster_11	Nsg2
9.80285574170298e-26	0.340582619053805	0.469	0.312	2.10918244138481e-21	Cluster_11	Fbxw7
1.06382181868311e-25	0.352430291214746	0.236	0.123	2.28891902507858e-21	Cluster_11	Actb
1.0916276580899e-25	0.336099342028028	0.715	0.554	2.34874606914623e-21	Cluster_11	Chd6
1.25187997046941e-25	0.30524602979947	0.202	0.101	2.69354494446199e-21	Cluster_11	Cdk5r1
1.32327548970063e-25	0.381353099764604	0.41	0.267	2.84715954363988e-21	Cluster_11	Ywhag
1.77440830001945e-25	0.346633890221455	0.466	0.309	3.81781689832186e-21	Cluster_11	Chd3
2.21238089013447e-25	0.34824121716725	0.612	0.453	4.76015872321332e-21	Cluster_11	Stau2
2.21375068217868e-25	0.332413895184429	0.298	0.169	4.76310596777564e-21	Cluster_11	Snx7
2.42564063369277e-25	0.309409482940624	0.624	0.436	5.21900838745337e-21	Cluster_11	2010300C02Rik
2.54571504645735e-25	0.372033516998221	0.384	0.244	5.47736049395764e-21	Cluster_11	Sptbn2
2.8629845296099e-25	0.324157196919629	0.82	0.626	6.15999751390866e-21	Cluster_11	Mrtfb
3.94457329354933e-25	0.305430071692534	0.157	0.071	8.48714389840074e-21	Cluster_11	Trim17
7.36539102097716e-25	0.345372078449014	0.427	0.275	1.58473753207345e-20	Cluster_11	Arhgap44
9.09440389045018e-25	0.349475659549763	0.494	0.341	1.95675194106926e-20	Cluster_11	Dzank1
1.02469109790944e-24	0.317989462334328	0.581	0.395	2.20472536626194e-20	Cluster_11	Ckb
1.19773687338595e-24	0.363657833839909	0.68	0.509	2.5770506567772e-20	Cluster_11	Pja2
1.40445788961804e-24	0.368205698810327	0.612	0.446	3.02183159530218e-20	Cluster_11	Add2
3.96085958478888e-24	0.370553774961444	0.359	0.225	8.52218548263176e-20	Cluster_11	Cep126
5.37867454442376e-24	0.341180622455362	0.736	0.564	1.15727561497822e-19	Cluster_11	Atp6v0a1
6.01538459816352e-24	0.320622423816225	0.361	0.222	1.29427015014086e-19	Cluster_11	Prepl
6.29608437127657e-24	0.346091043041797	0.281	0.163	1.35466551332387e-19	Cluster_11	Ncs1
8.52800220916193e-24	0.334668939907689	0.558	0.397	1.83488495532328e-19	Cluster_11	Jazf1
8.80404269262849e-24	0.305772937342923	0.388	0.244	1.89427782574595e-19	Cluster_11	P4ha1
1.01236836666714e-23	0.319532170366767	0.302	0.178	2.17821177772102e-19	Cluster_11	Cadm3
1.08245520489042e-23	0.3211404345554	0.158	0.074	2.32901061884223e-19	Cluster_11	Ier5l
1.13515846601321e-23	0.322905290093169	0.732	0.559	2.44240695547402e-19	Cluster_11	Usp29
1.43785157754335e-23	0.337393932585005	0.399	0.258	3.09368145424227e-19	Cluster_11	Glce
1.94722997022335e-23	0.383642940804154	0.284	0.168	4.18966000393255e-19	Cluster_11	Jcad
2.41471115306549e-23	0.394891763916448	0.428	0.286	5.19549251693572e-19	Cluster_11	Gucy1b1
4.09475345956423e-23	0.317552203435418	0.336	0.206	8.8102715435984e-19	Cluster_11	Gfod1
4.32173016137038e-23	0.329028099482809	0.363	0.231	9.29863461520452e-19	Cluster_11	Rap1gap2
5.33724941580706e-23	0.318222378418742	0.58	0.413	1.14836258430505e-18	Cluster_11	Camkv
1.50953893565832e-22	0.407492903733259	0.285	0.167	3.24792397396244e-18	Cluster_11	Hsp90ab1
1.57218503430513e-22	0.334318327882119	0.389	0.251	3.38271331981091e-18	Cluster_11	Cenpv
1.87313664132107e-22	0.323159225110893	0.263	0.15	4.03024079746642e-18	Cluster_11	Tgfbr3
2.24143330136786e-22	0.315730670710466	0.398	0.262	4.8226678912231e-18	Cluster_11	Adarb1
2.74390706503981e-22	0.346727498624482	0.549	0.399	5.90379044113965e-18	Cluster_11	Pkia
2.84995440559844e-22	0.308160352957835	0.186	0.095	6.1319618990856e-18	Cluster_11	Sub1
3.29857247482156e-22	0.328929478603475	0.367	0.235	7.09720853682607e-18	Cluster_11	Ptms
3.30227679978712e-22	0.311540802818808	0.714	0.569	7.10517876242197e-18	Cluster_11	Herc1
3.78616348871522e-22	0.30137842575051	0.733	0.581	8.14630936231967e-18	Cluster_11	Kidins220
3.80022504881197e-22	0.307707647016747	0.241	0.135	8.17656421502383e-18	Cluster_11	Rgs8
3.95679536880474e-22	0.335469587229555	0.381	0.246	8.51344091552028e-18	Cluster_11	Kdm7a
5.24351651415215e-22	0.33777578896718	0.566	0.408	1.12819501318498e-17	Cluster_11	Osbpl6
9.07079979776036e-22	0.319402942432083	0.256	0.147	1.95167328448612e-17	Cluster_11	Ap1s2
1.12636288043409e-21	0.328628467100013	0.4	0.264	2.42348237354199e-17	Cluster_11	Syn1
1.25997501386941e-21	0.351132865125028	0.332	0.208	2.71096223984143e-17	Cluster_11	Plk2
1.35988759805268e-21	0.31067781553812	0.595	0.44	2.92593415597015e-17	Cluster_11	Celf5
1.46648090901614e-21	0.330075800569175	0.27	0.16	3.15528032383913e-17	Cluster_11	Mllt11
1.81553518539129e-21	0.377638333889635	0.186	0.095	3.90630550488789e-17	Cluster_11	Ubb
2.65421698906091e-21	0.323745050852073	0.555	0.406	5.71081327366345e-17	Cluster_11	Dmxl2
3.41732201331786e-21	0.303000984423085	0.574	0.421	7.3527100438547e-17	Cluster_11	Ccny
2.15745524220095e-20	0.306318280074658	0.236	0.133	4.64198069911957e-16	Cluster_11	Kcnh3
2.21142940145261e-20	0.317319145123612	0.305	0.191	4.75811150016543e-16	Cluster_11	Rnf165
1.54350637536474e-19	0.311862335348167	0.322	0.206	3.32100831723477e-15	Cluster_11	Clstn3
1.68465503334473e-19	0.319120608839579	0.361	0.24	3.62470376974452e-15	Cluster_11	Mdh1
1.76522485475714e-19	0.330683119123636	0.36	0.236	3.79805779749547e-15	Cluster_11	Pdlim7
2.35162687497847e-19	0.306451889456593	0.53	0.391	5.05976038420368e-15	Cluster_11	Cacna1b
2.87514180193219e-19	0.306085854707614	0.404	0.273	6.18615510103729e-15	Cluster_11	Calm1
6.23928798150729e-19	0.330692674078694	0.403	0.279	1.34244520210111e-14	Cluster_11	Zdhhc2
1.05906059609254e-18	0.31332769222898	0.571	0.43	2.27867477855271e-14	Cluster_11	Celf3
1.1872549069633e-18	0.313205715268532	0.386	0.263	2.55449765782224e-14	Cluster_11	Tspyl4
1.29941244960857e-18	0.324488717769835	0.494	0.364	2.7958158265778e-14	Cluster_11	Grik5
1.46776555091143e-18	0.324705204735443	0.219	0.128	3.15804435934104e-14	Cluster_11	Rgs11
1.52146079328647e-18	0.303146424864702	0.478	0.34	3.27357504283516e-14	Cluster_11	Zfyve28
1.74346510223535e-18	0.322371649951007	0.386	0.262	3.75123951396957e-14	Cluster_11	Pcnx2
1.75277960619452e-18	0.30516553893845	0.459	0.328	3.77128060068814e-14	Cluster_11	Arfgef3
2.01207677155302e-18	0.326514048781881	0.305	0.196	4.32918438167347e-14	Cluster_11	Adgrb2
3.57795165481976e-18	0.309753204046252	0.226	0.132	7.69832078051021e-14	Cluster_11	Scarb1
8.37992550054013e-18	0.325296653361163	0.195	0.11	1.80302477069622e-13	Cluster_11	Mme
1.0207863130692e-17	0.310040082866545	0.47	0.339	2.19632383119968e-13	Cluster_11	Phf24
3.66585933862187e-17	0.307379951293333	0.418	0.296	7.88746295297883e-13	Cluster_11	Hook1
1.09237846030933e-16	0.308228087553521	0.585	0.45	2.35036149520156e-12	Cluster_11	Ric8b
2.79965491702482e-16	0.311379054723792	0.378	0.266	6.02373751947061e-12	Cluster_11	Dnaja1
0	4.41338245159452	0.977	0.535	0	Cluster_12	Sgcd
0	2.97139194927031	0.8	0.1	0	Cluster_12	Nrp2
0	2.96627735513172	0.994	0.441	0	Cluster_12	Pde1a
0	2.9611839982212	0.799	0.175	0	Cluster_12	Thsd7b
0	2.81631703763314	0.785	0.177	0	Cluster_12	Gpr149
0	2.72756705691496	0.592	0.01	0	Cluster_12	Pkib
0	2.64681747457536	0.83	0.156	0	Cluster_12	Rreb1
0	2.64565714344491	0.718	0.076	0	Cluster_12	Ankfn1
0	2.62917052501901	0.752	0.173	0	Cluster_12	Htr4
0	2.49971646318476	0.91	0.49	0	Cluster_12	Wdfy3
0	2.49956882878846	0.496	0.023	0	Cluster_12	Stac
0	2.43873874820671	0.617	0.086	0	Cluster_12	Grin3a
0	2.39788030953425	0.894	0.375	0	Cluster_12	Pcdh11x
0	2.39531117082273	0.669	0.142	0	Cluster_12	Drd3
0	2.36789642218356	0.853	0.4	0	Cluster_12	Prkar2b
0	2.29405087550234	0.663	0.142	0	Cluster_12	Col11a1
0	2.28999654657557	0.725	0.171	0	Cluster_12	Tac1
0	2.24431466527201	0.583	0.112	0	Cluster_12	Tcerg1l
0	2.14630687316449	0.482	0.106	0	Cluster_12	Pld5
0	2.06207959704122	0.549	0.085	0	Cluster_12	Grik1
0	2.05113771970543	0.429	0.035	0	Cluster_12	Sntb1
0	2.04391374312722	0.967	0.686	0	Cluster_12	Fat3
0	2.04219473671551	0.656	0.181	0	Cluster_12	Dner
0	2.00987976199485	0.39	0.047	0	Cluster_12	Ahr
0	2.003684036097	0.977	0.311	0	Cluster_12	Pcdh15
0	1.96004455588975	0.409	0.035	0	Cluster_12	Npy1r
0	1.92391973634539	0.459	0.074	0	Cluster_12	Trpc5
0	1.87475422378328	0.44	0.069	0	Cluster_12	Crtac1
0	1.83490437933812	0.437	0.066	0	Cluster_12	Isl1
0	1.69654690049187	0.395	0.049	0	Cluster_12	Folh1
0	1.65164719216285	1	0.896	0	Cluster_12	Negr1
0	1.3938372688313	0.267	0.021	0	Cluster_12	Tmem200a
0	1.36355771438481	0.317	0.034	0	Cluster_12	Prkcq
0	1.27199517955077	0.238	0.023	0	Cluster_12	Ntng2
0	1.175105491472	0.218	0.019	0	Cluster_12	Scn5a
0	1.15458348705783	0.178	0.006	0	Cluster_12	Prok2
0	1.13584750291081	0.203	0.012	0	Cluster_12	Ptpn14
0	0.803046722088006	0.128	0.002	0	Cluster_12	Lrrc38
1.13368132699602e-307	1.64955045062065	0.97	0.77	2.43922874316464e-303	Cluster_12	Ccser1
5.30558409213316e-306	1.62862665177158	0.41	0.073	1.14154947326337e-301	Cluster_12	Kcnj6
6.34534826362458e-306	2.14325046278205	0.941	0.583	1.36526513240146e-301	Cluster_12	Galntl6
5.2240102282286e-290	1.90561968276663	0.897	0.623	1.12399804070567e-285	Cluster_12	Pde8b
2.07311210067389e-287	2.06528147567367	0.695	0.267	4.46050799580995e-283	Cluster_12	Slco3a1
9.05120635997669e-280	2.09617804451721	0.708	0.288	1.94745756041259e-275	Cluster_12	Syt6
1.12404295464258e-278	2.20961797151145	0.578	0.16	2.41849082120897e-274	Cluster_12	Car10
7.18482385253942e-271	1.83106681653033	0.543	0.144	1.54588670011238e-266	Cluster_12	Tshz2
2.00542205827447e-270	1.75541460170157	0.774	0.329	4.31486610058334e-266	Cluster_12	Pacrg
2.85680597036136e-262	1.30216746678397	0.874	0.393	6.1467037258295e-258	Cluster_12	Msi2
5.98784036019193e-262	1.99433025849022	0.581	0.179	1.2883437318989e-257	Cluster_12	Zmat4
2.55258135886138e-256	1.93007550719222	0.563	0.167	5.49213405172614e-252	Cluster_12	Epha3
5.80517057271162e-256	1.50003732528769	0.342	0.06	1.24904050042463e-251	Cluster_12	Tmem196
5.56698539962731e-255	1.82065329009847	0.681	0.242	1.19779257858381e-250	Cluster_12	Ntng1
4.82491879656987e-254	1.13055511272344	0.994	0.902	1.03812952826997e-249	Cluster_12	Zbtb20
2.24235778814159e-252	1.41168533101108	0.933	0.721	4.82465701696545e-248	Cluster_12	Tmem178b
2.40311193338962e-250	1.34185420177011	0.94	0.467	5.17053563588112e-246	Cluster_12	Foxp2
3.5912134736195e-250	1.66027271017149	0.476	0.121	7.72685490983972e-246	Cluster_12	Sez6l
4.71803686194806e-242	1.18973114815889	0.909	0.528	1.01513281121674e-237	Cluster_12	Tmeff2
4.12808908963369e-241	1.4157793874119	0.932	0.497	8.88199648525584e-237	Cluster_12	Fam155a
3.35519580977966e-239	1.20630565700119	0.993	0.812	7.21903930432192e-235	Cluster_12	Robo1
3.39901321444768e-237	1.34463323641048	0.273	0.04	7.31331683220563e-233	Cluster_12	Frmpd1
8.53372788945107e-237	1.41457246851764	0.904	0.603	1.83611689269429e-232	Cluster_12	Slc24a2
1.85750380583543e-236	0.997022278980006	0.218	0.026	3.99660518863552e-232	Cluster_12	Shroom3
2.25847953116742e-236	1.08656330163916	0.972	0.909	4.85934455925981e-232	Cluster_12	Ddx5
1.82379780506655e-235	1.62548309956972	0.883	0.56	3.9240833573812e-231	Cluster_12	Cntn3
3.47420576706773e-214	1.1707414935715	0.867	0.524	7.47510112842293e-210	Cluster_12	Kcnb2
1.71333935988751e-211	1.39741763417516	0.934	0.673	3.68642096673397e-207	Cluster_12	Lrfn5
6.78273642245565e-209	1.43821766550712	0.854	0.561	1.45937356865556e-204	Cluster_12	Prkca
9.51339647245095e-209	0.894101179609581	0.992	0.895	2.04690238501255e-204	Cluster_12	Gria2
4.70960049500042e-208	1.75877070679963	0.761	0.419	1.01331764250429e-203	Cluster_12	Grm1
7.2688077675874e-207	0.985741362996291	0.157	0.016	1.5639566792741e-202	Cluster_12	Neb
2.07967265221745e-204	1.91185111934533	0.801	0.483	4.47462367851107e-200	Cluster_12	Fgf13
2.77236563810873e-204	1.10818338971079	0.992	0.851	5.96502190695474e-200	Cluster_12	Plcb1
7.7706400719382e-204	1.83255977887146	0.696	0.326	1.67193091787822e-199	Cluster_12	Gulp1
9.68223904412987e-204	1.70441170900145	0.379	0.091	2.08323055273498e-199	Cluster_12	Fstl1
2.38030339845647e-201	0.732527489740303	1	0.8	5.12146079211895e-197	Cluster_12	Nrxn3
4.57406578822206e-198	0.915532579942131	0.197	0.025	9.84155994993858e-194	Cluster_12	Pros1
5.52454698017221e-197	1.41285963904122	0.298	0.059	1.18866152825385e-192	Cluster_12	Gpr26
1.33588499681469e-196	1.0703922024299	0.969	0.813	2.87429015914648e-192	Cluster_12	Rims2
1.71764086263611e-196	1.46382866246388	0.872	0.678	3.69567608004786e-192	Cluster_12	Syn2
1.73310375783841e-195	0.894164090647589	0.154	0.016	3.72894604536513e-191	Cluster_12	Pcdh8
4.86919021718548e-192	0.775566365257009	0.99	0.937	1.04765496712963e-187	Cluster_12	Auts2
8.30630875743321e-191	1.35924317032106	0.3	0.06	1.78718539224933e-186	Cluster_12	Pde11a
2.75203715205951e-190	0.824645186029399	0.133	0.012	5.92128313637124e-186	Cluster_12	Csrp2
2.07527220918899e-182	1.02848166918246	0.963	0.812	4.46515568529102e-178	Cluster_12	Pbx1
1.93195903947098e-177	1.63468955232898	0.519	0.184	4.15680306932576e-173	Cluster_12	Aff2
8.53411920621995e-177	1.56513778251752	0.701	0.39	1.83620108841028e-172	Cluster_12	Sh3rf3
2.75321182862491e-173	1.49411751330228	0.739	0.429	5.92381057046936e-169	Cluster_12	Galnt18
1.47740607443677e-172	1.55340668829209	0.421	0.128	3.17878690975815e-168	Cluster_12	Slco5a1
1.27890800702941e-171	1.2125162897026	0.313	0.069	2.75169846792447e-167	Cluster_12	Tox2
3.73075878468806e-171	1.69324081326662	0.591	0.271	8.02710060113483e-167	Cluster_12	Vat1l
1.99272356808197e-170	1.74040463988146	0.596	0.273	4.28754402908516e-166	Cluster_12	Brinp2
2.52273291880146e-167	1.16775785975306	0.583	0.21	5.42791214809322e-163	Cluster_12	Itm2b
2.8074867659812e-160	1.10210319793029	0.279	0.057	6.04058852568514e-156	Cluster_12	Hivep1
2.53754238673043e-157	1.12656127340878	0.251	0.049	5.4597761992892e-153	Cluster_12	Mdga1
1.67825760893091e-156	1.50043052549145	0.773	0.48	3.61093907137574e-152	Cluster_12	Thsd7a
4.54486329781079e-155	1.6327307160709	0.55	0.245	9.77872787156969e-151	Cluster_12	Slc16a2
4.37416876553704e-153	0.923904883036461	0.16	0.022	9.41146151592949e-149	Cluster_12	Kcnk9
4.16669496785903e-149	1.44138985402023	0.513	0.198	8.96506089284549e-145	Cluster_12	Sdk1
8.54009291813356e-148	0.952130715476308	0.933	0.761	1.83748639226562e-143	Cluster_12	Ptprn2
1.17844859372058e-147	1.10128082330069	0.215	0.04	2.53554999424921e-143	Cluster_12	Furin
2.41210706581098e-145	1.52384910246072	0.428	0.15	5.18988956279891e-141	Cluster_12	Greb1l
3.91356906602268e-143	1.52834185299122	0.59	0.304	8.42043520245439e-139	Cluster_12	Susd4
8.85006338404895e-142	1.19180247779849	0.255	0.056	1.90417963771197e-137	Cluster_12	Sidt1
3.69926261631521e-141	0.747264052670609	0.11	0.011	7.9593334452638e-137	Cluster_12	Qrfpr
1.06643021464916e-138	1.33348765535498	0.481	0.186	2.29453124983914e-134	Cluster_12	C530008M17Rik
1.06615950156366e-137	1.26535489607428	0.745	0.501	2.29394878356437e-133	Cluster_12	Rasgrf1
1.39942652001573e-137	1.43165948734248	0.456	0.17	3.01100610046585e-133	Cluster_12	Kcnt2
5.89378823271762e-135	1.42490619223937	0.367	0.11	1.26810747615152e-130	Cluster_12	Rtl4
1.07238314106453e-131	1.01686979766291	0.463	0.161	2.30733956631444e-127	Cluster_12	Cpne4
1.85007214793195e-130	0.947839613224061	0.189	0.034	3.98061523349039e-126	Cluster_12	Hunk
3.46752182958819e-130	1.05044004004214	0.878	0.646	7.46071996854194e-126	Cluster_12	Pcsk2
7.62450118513308e-127	0.71267886454161	0.7	0.331	1.64048767499323e-122	Cluster_12	Ptprz1
2.95946290586245e-126	1.10172565187351	0.268	0.064	6.36758038825366e-122	Cluster_12	Shroom4
1.6304302043935e-118	1.3750115358581	0.642	0.403	3.50803362777306e-114	Cluster_12	Cacng3
3.61486292182559e-118	0.945549532697977	0.867	0.58	7.77773906259994e-114	Cluster_12	Trpm3
9.87162917694412e-118	1.26642916632006	0.6	0.324	2.1239797337113e-113	Cluster_12	Chn2
1.99453376223867e-116	1.14206252587715	0.779	0.622	4.29143884283272e-112	Cluster_12	Eml6
2.96619998534038e-116	0.878749370159053	0.894	0.723	6.38207588845836e-112	Cluster_12	Nav3
2.7152895317311e-115	1.07570262246001	0.324	0.09	5.84221695647263e-111	Cluster_12	Glis3
2.94685974565544e-115	1.22223443776009	0.516	0.224	6.34046342875224e-111	Cluster_12	Kcnip1
2.50956274303213e-113	1.2866251900891	0.551	0.28	5.39957519790792e-109	Cluster_12	Ptpro
5.8556574224094e-113	1.25761713675052	0.673	0.46	1.25990325100561e-108	Cluster_12	Xpr1
1.06170393434125e-111	1.00300996846334	0.548	0.238	2.28436218512863e-107	Cluster_12	Ppm1e
3.96586480595038e-110	0.752022877801317	0.126	0.018	8.53295471648284e-106	Cluster_12	Plxna1
7.86593746395039e-109	0.893811360405859	0.84	0.659	1.69243510474357e-104	Cluster_12	Atp2b2
5.76598247448826e-108	1.20615524230046	0.328	0.104	1.24060878921089e-103	Cluster_12	Itgb8
3.01098990273325e-107	1.03322025165573	0.853	0.752	6.47844587472085e-103	Cluster_12	Prkn
8.04825996160274e-107	1.10970033631949	0.213	0.05	1.73166361333844e-102	Cluster_12	Npy5r
1.15137051569449e-105	1.24332160833309	0.574	0.299	2.47728880156827e-101	Cluster_12	Bach2
1.12128893201556e-104	0.876437306948283	0.928	0.673	2.41256526612467e-100	Cluster_12	Sgcz
1.52076687289105e-102	0.813535301762386	0.906	0.701	3.27208200371237e-98	Cluster_12	Rbms3
2.81643668903686e-102	0.555921645363089	0.933	0.803	6.05984518013171e-98	Cluster_12	Frmd4a
4.26121914517577e-102	1.21618016106706	0.306	0.099	9.16843911276019e-98	Cluster_12	Btg1
6.90943631886003e-102	1.23279859144111	0.599	0.378	1.48663431836592e-97	Cluster_12	H3f3b
1.07023520261839e-101	1.1800377345986	0.906	0.733	2.30271806195373e-97	Cluster_12	Tenm2
1.64023220706244e-101	0.847345612077245	0.879	0.788	3.52912361671555e-97	Cluster_12	Map2
2.19830462217233e-101	1.05295409747887	0.213	0.052	4.72987222506599e-97	Cluster_12	Wnt2
1.19821471971308e-100	0.802629123817209	0.917	0.738	2.57807879093466e-96	Cluster_12	Asic2
6.87854660709275e-99	1.27016886397478	0.262	0.078	1.47998808798208e-94	Cluster_12	Myo5b
1.2364250252096e-96	0.818055378214217	0.919	0.792	2.66029208424097e-92	Cluster_12	Fgf12
1.3257280823225e-94	1.20666826233384	0.657	0.458	2.8524365419251e-90	Cluster_12	Bcl11a
1.49911229054291e-94	1.13536072942003	0.228	0.062	3.22549000433212e-90	Cluster_12	Prkg2
1.947897572496e-94	0.8717696255264	0.208	0.05	4.19109641698239e-90	Cluster_12	Sipa1l2
2.4628787907499e-92	0.564075747275339	1	0.805	5.29913000617749e-88	Cluster_12	Kcnd2
2.4630805186416e-90	1.09951917036088	0.722	0.483	5.29956404390926e-86	Cluster_12	Zfp804a
6.03812970566479e-90	0.730087280441829	0.903	0.819	1.29916398747084e-85	Cluster_12	Tanc2
9.66823326577174e-90	1.07582529431357	0.377	0.148	2.08021706946345e-85	Cluster_12	Tead1
1.09650228487368e-89	1.25876548269957	0.592	0.397	2.3592343161342e-85	Cluster_12	Jazf1
3.4897487386925e-89	1.27319443646981	0.616	0.423	7.50854338617079e-85	Cluster_12	Syt16
1.05189114345021e-88	0.890521993711087	0.818	0.671	2.26324898424748e-84	Cluster_12	Pclo
1.40701443763312e-88	1.31881182472491	0.346	0.138	3.02733226401141e-84	Cluster_12	Rerg
8.3653247990372e-88	0.922425592005356	0.641	0.434	1.79988328376084e-83	Cluster_12	Pak7
1.05695928049336e-86	0.878743797272727	0.77	0.578	2.27415358790952e-82	Cluster_12	Unc5c
1.07382127336971e-86	1.13234242492986	0.575	0.347	2.31043385178226e-82	Cluster_12	Rb1
2.04424141024058e-82	1.07239382005793	0.665	0.497	4.39838981827363e-78	Cluster_12	Bcl11b
3.13315770151111e-82	1.07033772537916	0.245	0.076	6.7413021105713e-78	Cluster_12	Rgs12
3.63521107580363e-82	1.02187247688416	0.666	0.506	7.8215201506991e-78	Cluster_12	Osbpl9
9.28762257945219e-82	1.137211862723	0.651	0.45	1.99832487419493e-77	Cluster_12	Olfm3
4.913017698976e-81	0.845812517858896	0.201	0.054	1.05708488811168e-76	Cluster_12	Casz1
5.42397039057776e-81	0.920299815138252	0.367	0.142	1.16702146923671e-76	Cluster_12	Chrm3
8.29148027489805e-80	0.978371500677377	0.762	0.599	1.78399489594706e-75	Cluster_12	Runx1t1
1.59461238775685e-79	1.27761934117894	0.472	0.266	3.43096801349763e-75	Cluster_12	Dchs2
2.01960661921351e-78	0.851437055010692	0.199	0.054	4.3453856018998e-74	Cluster_12	Nab1
5.36322578382444e-78	0.822550182819316	0.679	0.507	1.15395165964767e-73	Cluster_12	Tnr
5.62248734564404e-77	0.888265451512729	0.781	0.617	1.20973437728877e-72	Cluster_12	Osbpl8
4.53802882740049e-76	0.744078246407809	0.15	0.034	9.7640228250349e-72	Cluster_12	Ptpru
1.53588623445706e-73	0.794162402454995	0.734	0.523	3.30461282205781e-69	Cluster_12	Slc8a1
4.95913199466955e-73	1.70469893641024	0.403	0.201	1.0670068399731e-68	Cluster_12	Tmem132d
1.26213564296411e-72	0.941948653069839	0.713	0.606	2.71561104940157e-68	Cluster_12	Ogt
7.10665132025203e-72	0.418297312263268	0.959	0.897	1.52906709806543e-67	Cluster_12	Pcdh9
1.33388541857187e-71	1.0936623836712	0.545	0.349	2.86998786659923e-67	Cluster_12	Pou2f1
5.01511766568672e-71	1.13418679787253	0.627	0.483	1.07905271694915e-66	Cluster_12	Ephb1
4.64837296729084e-70	1.0144223497477	0.618	0.449	1.0001439276423e-65	Cluster_12	Nell2
7.15865203657168e-70	1.05858033609688	0.325	0.137	1.54025557218876e-65	Cluster_12	Cux2
1.39305699452596e-69	1.04647744052982	0.234	0.08	2.99730142942205e-65	Cluster_12	Clic6
1.50685158580606e-69	1.18586112292701	0.39	0.191	3.24214187202032e-65	Cluster_12	Ust
1.84342851639513e-67	0.636134854721239	0.114	0.023	3.96632079587575e-63	Cluster_12	Gpr150
6.03472529450352e-66	0.697839105620549	0.128	0.028	1.29843149436538e-61	Cluster_12	Galnt9
6.15612974015792e-66	1.0162155606645	0.623	0.45	1.32455287489238e-61	Cluster_12	Pid1
1.0783368636509e-65	0.588181721394648	0.11	0.022	2.32014959583128e-61	Cluster_12	Lnx2
9.74970268228993e-65	0.572406965961437	0.135	0.03	2.0977460291215e-60	Cluster_12	Dock5
1.1460253987018e-64	0.673452653755624	0.898	0.766	2.4657882478468e-60	Cluster_12	Dab1
5.45459006122443e-63	0.808427860102388	0.824	0.673	1.17360959757305e-58	Cluster_12	Mctp1
